Value	R           	G           	B           	
48   	0.0000000000	0.0000000000	0.0273660205	
49   	0.0002920561	0.0015963512	0.0292664386	
50   	0.0000000000	0.0009122007	0.0269859369	
51   	0.0000000000	0.0027366021	0.0334473584	
52   	0.0000000000	0.0020524515	0.0285062714	
53   	0.0000000000	0.0020524515	0.0262257697	
54   	0.0000000000	0.0027366021	0.0235651843	
55   	0.0000000000	0.0022805017	0.0209045990	
56   	0.0000000000	0.0025085519	0.0201444318	
57   	0.0002920561	0.0011402509	0.0152033447	
58   	0.0000000000	0.0018244014	0.0087419232	
59   	0.0000000000	0.0038768529	0.0057012543	
60   	0.0000000000	0.0050171038	0.0034207526	
61   	0.0000000000	0.0070695553	0.0007601672	
62   	0.0000000000	0.0079817560	0.0007601672	
63   	0.0000000000	0.0068415051	0.0022805017	
64   	0.0000000000	0.0052451539	0.0007601672	
65   	0.0000000000	0.0045610034	0.0015203345	
66   	0.0000000000	0.0031927024	0.0003800836	
67   	0.0000000000	0.0036488027	0.0000000000	
68   	0.0000000000	0.0036488027	0.0000000000	
69   	0.0000000000	0.0052451539	0.0000000000	
70   	0.0000000000	0.0075256556	0.0000000000	
71   	0.0000000000	0.0116305587	0.0000000000	
72   	0.0000000000	0.0114025086	0.0000000000	
73   	0.0000000000	0.0109464082	0.0000000000	
74   	0.0002920561	0.0114025086	0.0000000000	
75   	0.0000000000	0.0086659065	0.0000000000	
76   	0.0000000000	0.0088939567	0.0000000000	
77   	0.0000000000	0.0093500570	0.0000000000	
78   	0.0000000000	0.0084378563	0.0000000000	
79   	0.0000000000	0.0187001140	0.0000000000	
80   	0.0000000000	0.0264538198	0.0000000000	
81   	0.0002920561	0.0212086659	0.0000000000	
82   	0.0000000000	0.0193842645	0.0000000000	
83   	0.0000000000	0.0164196123	0.0000000000	
84   	0.0000000000	0.0198403649	0.0000000000	
85   	0.0000000000	0.0189281642	0.0000000000	
86   	0.0000000000	0.0168757127	0.0000000000	
87   	0.0000000000	0.0109464082	0.0000000000	
88   	0.0000000000	0.0061573546	0.0000000000	
89   	0.0000000000	0.0093500570	0.0000000000	
90   	0.0000000000	0.0086659065	0.0000000000	
91   	0.0000000000	0.0102622577	0.0000000000	
92   	0.0000000000	0.0082098062	0.0000000000	
93   	0.0002920561	0.0063854048	0.0000000000	
94   	0.0000000000	0.0072976055	0.0000000000	
95   	0.0000000000	0.0102622577	0.0000000000	
96   	0.0000000000	0.0079817560	0.0000000000	
97   	0.0000000000	0.0118586089	0.0000000000	
98   	0.0000000000	0.0120866591	0.0000000000	
99   	0.0000000000	0.0159635120	0.0000000000	
100  	0.0000000000	0.0104903079	0.0000000000	
101  	0.0000000000	0.0093500570	0.0000000000	
102  	0.0002920561	0.0079817560	0.0000000000	
103  	0.0000000000	0.0082098062	0.0000000000	
104  	0.0000000000	0.0079817560	0.0000000000	
105  	0.0000000000	0.0066134550	0.0000000000	
106  	0.0000000000	0.0038768529	0.0000000000	
107  	0.0000000000	0.0031927024	0.0000000000	
108  	0.0000000000	0.0027366021	0.0000000000	
109  	0.0000000000	0.0015963512	0.0000000000	
110  	0.0000000000	0.0004561003	0.0000000000	
111  	0.0000000000	0.0002280502	0.0000000000	
112  	0.0000000000	0.0004561003	0.0000000000	
113  	0.0002920561	0.0006841505	0.0000000000	
114  	0.0000000000	0.0004561003	0.0000000000	
115  	0.0000000000	0.0004561003	0.0000000000	
116  	0.0000000000	0.0006841505	0.0000000000	
117  	0.0000000000	0.0002280502	0.0000000000	
118  	0.0002920561	0.0000000000	0.0000000000	
119  	0.0000000000	0.0000000000	0.0000000000	
120  	0.0000000000	0.0000000000	0.0000000000	
121  	0.0014602804	0.0000000000	0.0000000000	
122  	0.0005841121	0.0000000000	0.0000000000	
123  	0.0020443925	0.0000000000	0.0000000000	
124  	0.0014602804	0.0000000000	0.0000000000	
125  	0.0023364486	0.0000000000	0.0000000000	
126  	0.0026285047	0.0000000000	0.0000000000	
127  	0.0037967290	0.0000000000	0.0000000000	
128  	0.0014602804	0.0000000000	0.0000000000	
129  	0.0023364486	0.0000000000	0.0000000000	
130  	0.0023364486	0.0000000000	0.0000000000	
131  	0.0026285047	0.0000000000	0.0000000000	
132  	0.0043808411	0.0000000000	0.0000000000	
133  	0.0043808411	0.0000000000	0.0000000000	
134  	0.0029205607	0.0000000000	0.0000000000	
135  	0.0049649533	0.0000000000	0.0000000000	
136  	0.0029205607	0.0000000000	0.0000000000	
137  	0.0029205607	0.0000000000	0.0000000000	
138  	0.0029205607	0.0000000000	0.0000000000	
139  	0.0023364486	0.0000000000	0.0000000000	
140  	0.0014602804	0.0000000000	0.0000000000	
141  	0.0037967290	0.0000000000	0.0000000000	
142  	0.0040887850	0.0000000000	0.0000000000	
143  	0.0023364486	0.0000000000	0.0000000000	
144  	0.0035046729	0.0000000000	0.0000000000	
145  	0.0058411215	0.0000000000	0.0000000000	
146  	0.0046728972	0.0000000000	0.0000000000	
147  	0.0096378505	0.0000000000	0.0000000000	
148  	0.0099299065	0.0000000000	0.0000000000	
149  	0.0087616822	0.0000000000	0.0000000000	
150  	0.0099299065	0.0000000000	0.0000000000	
151  	0.0058411215	0.0000000000	0.0000000000	
152  	0.0064252336	0.0000000000	0.0000000000	
153  	0.0061331776	0.0000000000	0.0000000000	
154  	0.0058411215	0.0000000000	0.0000000000	
155  	0.0061331776	0.0000000000	0.0000000000	
156  	0.0046728972	0.0000000000	0.0000000000	
157  	0.0052570093	0.0000000000	0.0000000000	
158  	0.0087616822	0.0000000000	0.0000000000	
159  	0.0058411215	0.0000000000	0.0000000000	
160  	0.0061331776	0.0000000000	0.0000000000	
161  	0.0078855140	0.0000000000	0.0000000000	
162  	0.0061331776	0.0000000000	0.0000000000	
163  	0.0052570093	0.0000000000	0.0000000000	
164  	0.0081775701	0.0000000000	0.0000000000	
165  	0.0058411215	0.0000000000	0.0000000000	
166  	0.0049649533	0.0000000000	0.0000000000	
167  	0.0064252336	0.0000000000	0.0000000000	
168  	0.0087616822	0.0000000000	0.0000000000	
169  	0.0143107477	0.0000000000	0.0000000000	
170  	0.0116822430	0.0000000000	0.0000000000	
171  	0.0084696262	0.0000000000	0.0000000000	
172  	0.0099299065	0.0000000000	0.0000000000	
173  	0.0073014019	0.0000000000	0.0000000000	
174  	0.0081775701	0.0000000000	0.0000000000	
175  	0.0073014019	0.0000000000	0.0000000000	
176  	0.0122663551	0.0000000000	0.0000000000	
177  	0.0110981308	0.0000000000	0.0000000000	
178  	0.0140186916	0.0000000000	0.0000000000	
179  	0.0169392523	0.0000000000	0.0000000000	
180  	0.0169392523	0.0000000000	0.0000000000	
181  	0.0166471963	0.0000000000	0.0000000000	
182  	0.0175233645	0.0000000000	0.0000000000	
183  	0.0221962617	0.0000000000	0.0000000000	
184  	0.0151869159	0.0000000000	0.0000000000	
185  	0.0151869159	0.0000000000	0.0000000000	
186  	0.0140186916	0.0000000000	0.0000000000	
187  	0.0204439252	0.0000000000	0.0000000000	
188  	0.0186915888	0.0000000000	0.0000000000	
189  	0.0154789720	0.0000000000	0.0000000000	
190  	0.0183995327	0.0000000000	0.0000000000	
191  	0.0116822430	0.0000000000	0.0000000000	
192  	0.0178154206	0.0000000000	0.0000000000	
193  	0.0140186916	0.0000000000	0.0000000000	
194  	0.0192757009	0.0000000000	0.0000000000	
195  	0.0134345794	0.0000000000	0.0000000000	
196  	0.0146028037	0.0000000000	0.0000000000	
197  	0.0081775701	0.0000000000	0.0000000000	
198  	0.0061331776	0.0000000000	0.0000000000	
199  	0.0058411215	0.0000000000	0.0000000000	
200  	0.0037967290	0.0000000000	0.0000000000	
201  	0.0035046729	0.0000000000	0.0000000000	
202  	0.0011682243	0.0000000000	0.0000000000	
203  	0.0008761682	0.0000000000	0.0000000000	
204  	0.0000000000	0.0000000000	0.0000000000	
205  	0.0000000000	0.0000000000	0.0000000000	
206  	0.0000000000	0.0000000000	0.0000000000	
207  	0.0000000000	0.0000000000	0.0000000000	
208  	0.0000000000	0.0000000000	0.0000000000	
209  	0.0000000000	0.0000000000	0.0000000000	
210  	0.0000000000	0.0000000000	0.0000000000	
211  	0.0000000000	0.0000000000	0.0000000000	
212  	0.0000000000	0.0000000000	0.0000000000	
213  	0.0000000000	0.0000000000	0.0000000000	
214  	0.0000000000	0.0000000000	0.0000000000	
215  	0.0000000000	0.0000000000	0.0000000000	
216  	0.0000000000	0.0000000000	0.0000000000	
217  	0.0000000000	0.0000000000	0.0000000000	
218  	0.0000000000	0.0000000000	0.0000000000	
219  	0.0000000000	0.0000000000	0.0000000000	
220  	0.0000000000	0.0000000000	0.0000000000	
221  	0.0000000000	0.0000000000	0.0000000000	
222  	0.0000000000	0.0000000000	0.0000000000	
223  	0.0000000000	0.0000000000	0.0000000000	
224  	0.0000000000	0.0000000000	0.0000000000	
225  	0.0000000000	0.0000000000	0.0000000000	
226  	0.0000000000	0.0000000000	0.0000000000	
227  	0.0000000000	0.0000000000	0.0000000000	
228  	0.0000000000	0.0000000000	0.0000000000	
229  	0.0000000000	0.0000000000	0.0000000000	
230  	0.0000000000	0.0000000000	0.0000000000	
231  	0.0000000000	0.0000000000	0.0000000000	
232  	0.0000000000	0.0000000000	0.0000000000	
233  	0.0000000000	0.0000000000	0.0000000000	
234  	0.0000000000	0.0000000000	0.0000000000	
235  	0.0000000000	0.0000000000	0.0000000000	
236  	0.0000000000	0.0000000000	0.0000000000	
237  	0.0000000000	0.0000000000	0.0000000000	
238  	0.0000000000	0.0000000000	0.0000000000	
239  	0.0000000000	0.0000000000	0.0000000000	
240  	0.0000000000	0.0000000000	0.0000000000	
241  	0.0000000000	0.0000000000	0.0000000000	
242  	0.0000000000	0.0000000000	0.0000000000	
243  	0.0000000000	0.0000000000	0.0000000000	
244  	0.0000000000	0.0000000000	0.0000000000	
245  	0.0000000000	0.0000000000	0.0000000000	
246  	0.0000000000	0.0000000000	0.0000000000	
247  	0.0000000000	0.0000000000	0.0000000000	
248  	0.0000000000	0.0000000000	0.0000000000	
249  	0.0000000000	0.0000000000	0.0000000000	
250  	0.0000000000	0.0000000000	0.0000000000	
251  	0.0000000000	0.0000000000	0.0000000000	
252  	0.0000000000	0.0000000000	0.0000000000	
253  	0.0000000000	0.0000000000	0.0000000000	
254  	0.0000000000	0.0000000000	0.0000000000	
255  	0.0000000000	0.0000000000	0.0000000000	
