Value	R           	G           	B           	
159  	0.0072526835	0.0000000000	0.0000000000	
160  	0.0081230055	0.0000000000	0.0000000000	
161  	0.0110240789	0.0000000000	0.0000000000	
162  	0.0078328982	0.0000000000	0.0000000000	
163  	0.0084131129	0.0000000000	0.0000000000	
164  	0.0046417174	0.0000000000	0.0000000000	
165  	0.0046417174	0.0000000000	0.0000000000	
166  	0.0049318248	0.0000000000	0.0000000000	
167  	0.0060922541	0.0000000000	0.0000000000	
168  	0.0078328982	0.0000000000	0.0000000000	
169  	0.0060922541	0.0000000000	0.0000000000	
170  	0.0092834349	0.0000000000	0.0000000000	
171  	0.0072526835	0.0000000000	0.0000000000	
172  	0.0156657963	0.0000000000	0.0000000000	
173  	0.0139251523	0.0000000000	0.0000000000	
174  	0.0089933275	0.0000000000	0.0000000000	
175  	0.0058021468	0.0000000000	0.0000000000	
176  	0.0049318248	0.0000000000	0.0000000000	
177  	0.0049318248	0.0000000000	0.0000000000	
178  	0.0055120395	0.0000000000	0.0000000000	
179  	0.0052219321	0.0000000000	0.0000000000	
180  	0.0075427908	0.0000000000	0.0000000000	
181  	0.0075427908	0.0000000000	0.0000000000	
182  	0.0095735422	0.0000000000	0.0000000000	
183  	0.0046417174	0.0000000000	0.0000000000	
184  	0.0060922541	0.0000000000	0.0000000000	
185  	0.0052219321	0.0000000000	0.0000000000	
186  	0.0040615028	0.0000000000	0.0000000000	
187  	0.0040615028	0.0000000000	0.0000000000	
188  	0.0029010734	0.0000000000	0.0000000000	
189  	0.0046417174	0.0000000000	0.0000000000	
190  	0.0060922541	0.0000000000	0.0000000000	
191  	0.0081230055	0.0000000000	0.0000000000	
192  	0.0087032202	0.0000000000	0.0000000000	
193  	0.0110240789	0.0000000000	0.0000000000	
194  	0.0081230055	0.0000000000	0.0000000000	
195  	0.0046417174	0.0000000000	0.0000000000	
196  	0.0084131129	0.0000000000	0.0000000000	
197  	0.0078328982	0.0000000000	0.0000000000	
198  	0.0092834349	0.0000000000	0.0000000000	
199  	0.0124746156	0.0000000000	0.0000000000	
200  	0.0116042936	0.0000000000	0.0000000000	
201  	0.0098636496	0.0000000000	0.0000000000	
202  	0.0066724688	0.0000000000	0.0000000000	
203  	0.0066724688	0.0000000000	0.0000000000	
204  	0.0066724688	0.0000000000	0.0000000000	
205  	0.0101537569	0.0000000000	0.0000000000	
206  	0.0118944009	0.0000000000	0.0000000000	
207  	0.0176965477	0.0000000000	0.0000000000	
208  	0.0229184798	0.0000000000	0.0000000000	
209  	0.0194371918	0.0000000000	0.0000000000	
210  	0.0182767624	0.0000000000	0.0000000000	
211  	0.0197272991	0.0000000000	0.0000000000	
212  	0.0179866551	0.0000000000	0.0000000000	
213  	0.0098636496	0.0000000000	0.0000000000	
214  	0.0058021468	0.0000000000	0.0000000000	
215  	0.0043516101	0.0000000000	0.0000000000	
216  	0.0043516101	0.0000000000	0.0000000000	
217  	0.0029010734	0.0000000000	0.0000000000	
218  	0.0023208587	0.0000000000	0.0000000000	
219  	0.0005802147	0.0000000000	0.0000000000	
220  	0.0002901073	0.0000000000	0.0000000000	
221  	0.0000000000	0.0000000000	0.0000000000	
222  	0.0000000000	0.0000000000	0.0000000000	
223  	0.0000000000	0.0000000000	0.0000000000	
224  	0.0000000000	0.0000000000	0.0000000000	
225  	0.0000000000	0.0000000000	0.0000000000	
226  	0.0000000000	0.0000000000	0.0000000000	
227  	0.0000000000	0.0000000000	0.0000000000	
228  	0.0000000000	0.0000000000	0.0000000000	
229  	0.0000000000	0.0000000000	0.0000000000	
230  	0.0000000000	0.0000000000	0.0000000000	
231  	0.0000000000	0.0000000000	0.0000000000	
232  	0.0000000000	0.0000000000	0.0000000000	
233  	0.0000000000	0.0000000000	0.0000000000	
234  	0.0000000000	0.0000000000	0.0000000000	
235  	0.0000000000	0.0000000000	0.0000000000	
236  	0.0000000000	0.0000000000	0.0000000000	
237  	0.0000000000	0.0000000000	0.0000000000	
238  	0.0000000000	0.0000000000	0.0000000000	
239  	0.0000000000	0.0000000000	0.0000000000	
240  	0.0000000000	0.0000000000	0.0000000000	
241  	0.0000000000	0.0000000000	0.0000000000	
242  	0.0000000000	0.0000000000	0.0000000000	
243  	0.0000000000	0.0000000000	0.0000000000	
244  	0.0000000000	0.0000000000	0.0000000000	
245  	0.0000000000	0.0000000000	0.0000000000	
246  	0.0000000000	0.0000000000	0.0000000000	
247  	0.0000000000	0.0000000000	0.0000000000	
248  	0.0000000000	0.0000000000	0.0000000000	
249  	0.0000000000	0.0000000000	0.0000000000	
250  	0.0000000000	0.0000000000	0.0000000000	
251  	0.0000000000	0.0000000000	0.0000000000	
252  	0.0000000000	0.0000000000	0.0000000000	
253  	0.0000000000	0.0000000000	0.0000000000	
254  	0.0000000000	0.0000000000	0.0000000000	
255  	0.0000000000	0.0000000000	0.0000000000	
