Value	R           	G           	B           	
129  	0.0034024126	0.0000000000	0.0000000000	
130  	0.0034024126	0.0000000000	0.0000000000	
131  	0.0037117229	0.0000000000	0.0000000000	
132  	0.0055675843	0.0000000000	0.0000000000	
133  	0.0052582740	0.0000000000	0.0000000000	
134  	0.0058768945	0.0000000000	0.0000000000	
135  	0.0037117229	0.0000000000	0.0000000000	
136  	0.0071141355	0.0000000000	0.0000000000	
137  	0.0064955150	0.0000000000	0.0000000000	
138  	0.0068048252	0.0000000000	0.0000000000	
139  	0.0071141355	0.0000000000	0.0000000000	
140  	0.0120630993	0.0000000000	0.0000000000	
141  	0.0102072379	0.0000000000	0.0000000000	
142  	0.0123724095	0.0000000000	0.0000000000	
143  	0.0086606867	0.0000000000	0.0000000000	
144  	0.0098979276	0.0000000000	0.0000000000	
145  	0.0086606867	0.0000000000	0.0000000000	
146  	0.0083513764	0.0000000000	0.0000000000	
147  	0.0080420662	0.0000000000	0.0000000000	
148  	0.0068048252	0.0000000000	0.0000000000	
149  	0.0095886174	0.0000000000	0.0000000000	
150  	0.0111351686	0.0000000000	0.0000000000	
151  	0.0133003402	0.0000000000	0.0000000000	
152  	0.0120630993	0.0000000000	0.0000000000	
153  	0.0108258583	0.0000000000	0.0000000000	
154  	0.0102072379	0.0000000000	0.0000000000	
155  	0.0111351686	0.0000000000	0.0000000000	
156  	0.0179399938	0.0000000000	0.0000000000	
157  	0.0154655119	0.0000000000	0.0000000000	
158  	0.0197958552	0.0000000000	0.0000000000	
159  	0.0114444788	0.0000000000	0.0000000000	
160  	0.0201051655	0.0000000000	0.0000000000	
161  	0.0204144757	0.0000000000	0.0000000000	
162  	0.0151562017	0.0000000000	0.0000000000	
163  	0.0102072379	0.0000000000	0.0000000000	
164  	0.0148468914	0.0000000000	0.0000000000	
165  	0.0185586143	0.0000000000	0.0000000000	
166  	0.0136096505	0.0000000000	0.0000000000	
167  	0.0133003402	0.0000000000	0.0000000000	
168  	0.0170120631	0.0000000000	0.0000000000	
169  	0.0120630993	0.0000000000	0.0000000000	
170  	0.0145375812	0.0000000000	0.0000000000	
171  	0.0182493041	0.0000000000	0.0000000000	
172  	0.0133003402	0.0000000000	0.0000000000	
173  	0.0133003402	0.0000000000	0.0000000000	
174  	0.0154655119	0.0000000000	0.0000000000	
175  	0.0114444788	0.0000000000	0.0000000000	
176  	0.0145375812	0.0000000000	0.0000000000	
177  	0.0098979276	0.0000000000	0.0000000000	
178  	0.0040210331	0.0000000000	0.0000000000	
179  	0.0046396536	0.0000000000	0.0000000000	
180  	0.0058768945	0.0000000000	0.0000000000	
181  	0.0024744819	0.0000000000	0.0000000000	
182  	0.0046396536	0.0000000000	0.0000000000	
183  	0.0068048252	0.0000000000	0.0000000000	
184  	0.0046396536	0.0000000000	0.0000000000	
185  	0.0034024126	0.0000000000	0.0000000000	
186  	0.0024744819	0.0000000000	0.0000000000	
187  	0.0006186205	0.0000000000	0.0000000000	
188  	0.0006186205	0.0000000000	0.0000000000	
189  	0.0009279307	0.0000000000	0.0000000000	
190  	0.0009279307	0.0000000000	0.0000000000	
191  	0.0003093102	0.0000000000	0.0000000000	
192  	0.0015465512	0.0000000000	0.0000000000	
193  	0.0003093102	0.0000000000	0.0000000000	
194  	0.0000000000	0.0000000000	0.0000000000	
195  	0.0012372410	0.0000000000	0.0000000000	
196  	0.0006186205	0.0000000000	0.0000000000	
197  	0.0006186205	0.0000000000	0.0000000000	
198  	0.0003093102	0.0000000000	0.0000000000	
199  	0.0006186205	0.0000000000	0.0000000000	
200  	0.0009279307	0.0000000000	0.0000000000	
201  	0.0003093102	0.0000000000	0.0000000000	
202  	0.0000000000	0.0000000000	0.0000000000	
203  	0.0000000000	0.0000000000	0.0000000000	
204  	0.0000000000	0.0000000000	0.0000000000	
205  	0.0000000000	0.0000000000	0.0000000000	
206  	0.0000000000	0.0000000000	0.0000000000	
207  	0.0000000000	0.0000000000	0.0000000000	
208  	0.0000000000	0.0000000000	0.0000000000	
209  	0.0000000000	0.0000000000	0.0000000000	
210  	0.0000000000	0.0000000000	0.0000000000	
211  	0.0000000000	0.0000000000	0.0000000000	
212  	0.0000000000	0.0000000000	0.0000000000	
213  	0.0000000000	0.0000000000	0.0000000000	
214  	0.0000000000	0.0000000000	0.0000000000	
215  	0.0000000000	0.0000000000	0.0000000000	
216  	0.0000000000	0.0000000000	0.0000000000	
217  	0.0000000000	0.0000000000	0.0000000000	
218  	0.0000000000	0.0000000000	0.0000000000	
219  	0.0000000000	0.0000000000	0.0000000000	
220  	0.0000000000	0.0000000000	0.0000000000	
221  	0.0000000000	0.0000000000	0.0000000000	
222  	0.0000000000	0.0000000000	0.0000000000	
223  	0.0000000000	0.0000000000	0.0000000000	
224  	0.0000000000	0.0000000000	0.0000000000	
225  	0.0000000000	0.0000000000	0.0000000000	
226  	0.0000000000	0.0000000000	0.0000000000	
227  	0.0000000000	0.0000000000	0.0000000000	
228  	0.0000000000	0.0000000000	0.0000000000	
229  	0.0000000000	0.0000000000	0.0000000000	
230  	0.0000000000	0.0000000000	0.0000000000	
231  	0.0000000000	0.0000000000	0.0000000000	
232  	0.0000000000	0.0000000000	0.0000000000	
233  	0.0000000000	0.0000000000	0.0000000000	
234  	0.0000000000	0.0000000000	0.0000000000	
235  	0.0000000000	0.0000000000	0.0000000000	
236  	0.0000000000	0.0000000000	0.0000000000	
237  	0.0000000000	0.0000000000	0.0000000000	
238  	0.0000000000	0.0000000000	0.0000000000	
239  	0.0000000000	0.0000000000	0.0000000000	
240  	0.0000000000	0.0000000000	0.0000000000	
241  	0.0000000000	0.0000000000	0.0000000000	
242  	0.0000000000	0.0000000000	0.0000000000	
243  	0.0000000000	0.0000000000	0.0000000000	
244  	0.0000000000	0.0000000000	0.0000000000	
245  	0.0000000000	0.0000000000	0.0000000000	
246  	0.0000000000	0.0000000000	0.0000000000	
247  	0.0000000000	0.0000000000	0.0000000000	
248  	0.0000000000	0.0000000000	0.0000000000	
249  	0.0000000000	0.0000000000	0.0000000000	
250  	0.0000000000	0.0000000000	0.0000000000	
251  	0.0000000000	0.0000000000	0.0000000000	
252  	0.0000000000	0.0000000000	0.0000000000	
253  	0.0000000000	0.0000000000	0.0000000000	
254  	0.0000000000	0.0000000000	0.0000000000	
255  	0.0000000000	0.0000000000	0.0000000000	
