Value	R           	G           	B           	
53   	0.0000000000	0.0142144638	0.0000000000	
54   	0.0000000000	0.0164588529	0.0000000000	
55   	0.0000000000	0.0127182045	0.0000000000	
56   	0.0000000000	0.0159600998	0.0000000000	
57   	0.0000000000	0.0134663342	0.0000000000	
58   	0.0000000000	0.0144638404	0.0000000000	
59   	0.0000000000	0.0119700748	0.0000000000	
60   	0.0000000000	0.0102244389	0.0000000000	
61   	0.0000000000	0.0122194514	0.0000000000	
62   	0.0000000000	0.0174563591	0.0000000000	
63   	0.0000000000	0.0214463840	0.0000000000	
64   	0.0000000000	0.0241895262	0.0000000000	
65   	0.0000000000	0.0177057357	0.0000000000	
66   	0.0003014772	0.0169576060	0.0000000000	
67   	0.0000000000	0.0119700748	0.0000000000	
68   	0.0000000000	0.0142144638	0.0000000000	
69   	0.0000000000	0.0087281796	0.0000000000	
70   	0.0003014772	0.0117206983	0.0000000000	
71   	0.0000000000	0.0102244389	0.0000000000	
72   	0.0000000000	0.0097256858	0.0000000000	
73   	0.0000000000	0.0072319202	0.0000000000	
74   	0.0000000000	0.0049875312	0.0000000000	
75   	0.0000000000	0.0049875312	0.0000000000	
76   	0.0000000000	0.0032418953	0.0000000000	
77   	0.0000000000	0.0032418953	0.0000000000	
78   	0.0000000000	0.0034912718	0.0000000000	
79   	0.0000000000	0.0017456359	0.0000000000	
80   	0.0000000000	0.0017456359	0.0000000000	
81   	0.0000000000	0.0009975062	0.0000000000	
82   	0.0000000000	0.0000000000	0.0000000000	
83   	0.0000000000	0.0000000000	0.0000000000	
84   	0.0003014772	0.0000000000	0.0000000000	
85   	0.0000000000	0.0000000000	0.0000000000	
86   	0.0000000000	0.0000000000	0.0000000000	
87   	0.0000000000	0.0000000000	0.0000000000	
88   	0.0000000000	0.0000000000	0.0000000000	
89   	0.0000000000	0.0000000000	0.0000000000	
90   	0.0000000000	0.0000000000	0.0000000000	
91   	0.0000000000	0.0000000000	0.0000000000	
92   	0.0000000000	0.0000000000	0.0000000000	
93   	0.0000000000	0.0000000000	0.0000000000	
94   	0.0000000000	0.0000000000	0.0000000000	
95   	0.0000000000	0.0000000000	0.0000000000	
96   	0.0000000000	0.0000000000	0.0000000000	
97   	0.0000000000	0.0000000000	0.0000000000	
98   	0.0000000000	0.0000000000	0.0000000000	
99   	0.0003014772	0.0000000000	0.0000000000	
100  	0.0000000000	0.0000000000	0.0000000000	
101  	0.0000000000	0.0000000000	0.0000000000	
102  	0.0000000000	0.0000000000	0.0000000000	
103  	0.0000000000	0.0000000000	0.0000000000	
104  	0.0000000000	0.0000000000	0.0000000000	
105  	0.0000000000	0.0000000000	0.0000000000	
106  	0.0000000000	0.0000000000	0.0000000000	
107  	0.0000000000	0.0000000000	0.0000000000	
108  	0.0000000000	0.0000000000	0.0000000000	
109  	0.0003014772	0.0000000000	0.0000000000	
110  	0.0000000000	0.0000000000	0.0000000000	
111  	0.0000000000	0.0000000000	0.0000000000	
112  	0.0000000000	0.0000000000	0.0000000000	
113  	0.0000000000	0.0000000000	0.0000000000	
114  	0.0003014772	0.0000000000	0.0000000000	
115  	0.0000000000	0.0000000000	0.0000000000	
116  	0.0000000000	0.0000000000	0.0000000000	
117  	0.0000000000	0.0000000000	0.0000000000	
118  	0.0000000000	0.0000000000	0.0000000000	
119  	0.0000000000	0.0000000000	0.0000000000	
120  	0.0003014772	0.0000000000	0.0000000000	
121  	0.0000000000	0.0000000000	0.0000000000	
122  	0.0000000000	0.0000000000	0.0000000000	
123  	0.0000000000	0.0000000000	0.0000000000	
124  	0.0012059090	0.0000000000	0.0000000000	
125  	0.0009044317	0.0000000000	0.0000000000	
126  	0.0015073862	0.0000000000	0.0000000000	
127  	0.0021103407	0.0000000000	0.0000000000	
128  	0.0033162496	0.0000000000	0.0000000000	
129  	0.0027132951	0.0000000000	0.0000000000	
130  	0.0030147724	0.0000000000	0.0000000000	
131  	0.0018088634	0.0000000000	0.0000000000	
132  	0.0030147724	0.0000000000	0.0000000000	
133  	0.0030147724	0.0000000000	0.0000000000	
134  	0.0012059090	0.0000000000	0.0000000000	
135  	0.0006029545	0.0000000000	0.0000000000	
136  	0.0021103407	0.0000000000	0.0000000000	
137  	0.0009044317	0.0000000000	0.0000000000	
138  	0.0015073862	0.0000000000	0.0000000000	
139  	0.0033162496	0.0000000000	0.0000000000	
140  	0.0033162496	0.0000000000	0.0000000000	
141  	0.0048236358	0.0000000000	0.0000000000	
142  	0.0027132951	0.0000000000	0.0000000000	
143  	0.0012059090	0.0000000000	0.0000000000	
144  	0.0015073862	0.0000000000	0.0000000000	
145  	0.0012059090	0.0000000000	0.0000000000	
146  	0.0021103407	0.0000000000	0.0000000000	
147  	0.0012059090	0.0000000000	0.0000000000	
148  	0.0018088634	0.0000000000	0.0000000000	
149  	0.0042206813	0.0000000000	0.0000000000	
150  	0.0027132951	0.0000000000	0.0000000000	
151  	0.0060295448	0.0000000000	0.0000000000	
152  	0.0036177269	0.0000000000	0.0000000000	
153  	0.0033162496	0.0000000000	0.0000000000	
154  	0.0036177269	0.0000000000	0.0000000000	
155  	0.0045221586	0.0000000000	0.0000000000	
156  	0.0078384082	0.0000000000	0.0000000000	
157  	0.0051251131	0.0000000000	0.0000000000	
158  	0.0078384082	0.0000000000	0.0000000000	
159  	0.0066324992	0.0000000000	0.0000000000	
160  	0.0060295448	0.0000000000	0.0000000000	
161  	0.0081398854	0.0000000000	0.0000000000	
162  	0.0048236358	0.0000000000	0.0000000000	
163  	0.0027132951	0.0000000000	0.0000000000	
164  	0.0018088634	0.0000000000	0.0000000000	
165  	0.0015073862	0.0000000000	0.0000000000	
166  	0.0006029545	0.0000000000	0.0000000000	
167  	0.0000000000	0.0000000000	0.0000000000	
168  	0.0003014772	0.0000000000	0.0000000000	
169  	0.0003014772	0.0000000000	0.0000000000	
170  	0.0021103407	0.0000000000	0.0000000000	
171  	0.0015073862	0.0000000000	0.0000000000	
172  	0.0012059090	0.0000000000	0.0000000000	
173  	0.0021103407	0.0000000000	0.0000000000	
174  	0.0021103407	0.0000000000	0.0000000000	
175  	0.0015073862	0.0000000000	0.0000000000	
176  	0.0036177269	0.0000000000	0.0000000000	
177  	0.0021103407	0.0000000000	0.0000000000	
178  	0.0027132951	0.0000000000	0.0000000000	
179  	0.0021103407	0.0000000000	0.0000000000	
180  	0.0021103407	0.0000000000	0.0000000000	
181  	0.0030147724	0.0000000000	0.0000000000	
182  	0.0021103407	0.0000000000	0.0000000000	
183  	0.0030147724	0.0000000000	0.0000000000	
184  	0.0033162496	0.0000000000	0.0000000000	
185  	0.0024118179	0.0000000000	0.0000000000	
186  	0.0033162496	0.0000000000	0.0000000000	
187  	0.0063310220	0.0000000000	0.0000000000	
188  	0.0045221586	0.0000000000	0.0000000000	
189  	0.0042206813	0.0000000000	0.0000000000	
190  	0.0045221586	0.0000000000	0.0000000000	
191  	0.0036177269	0.0000000000	0.0000000000	
192  	0.0039192041	0.0000000000	0.0000000000	
193  	0.0054265903	0.0000000000	0.0000000000	
194  	0.0051251131	0.0000000000	0.0000000000	
195  	0.0051251131	0.0000000000	0.0000000000	
196  	0.0060295448	0.0000000000	0.0000000000	
197  	0.0057280675	0.0000000000	0.0000000000	
198  	0.0069339765	0.0000000000	0.0000000000	
199  	0.0036177269	0.0000000000	0.0000000000	
200  	0.0018088634	0.0000000000	0.0000000000	
201  	0.0051251131	0.0000000000	0.0000000000	
202  	0.0087428399	0.0000000000	0.0000000000	
203  	0.0087428399	0.0000000000	0.0000000000	
204  	0.0120590895	0.0000000000	0.0000000000	
205  	0.0153753392	0.0000000000	0.0000000000	
206  	0.0135664757	0.0000000000	0.0000000000	
207  	0.0117576123	0.0000000000	0.0000000000	
208  	0.0069339765	0.0000000000	0.0000000000	
209  	0.0135664757	0.0000000000	0.0000000000	
210  	0.0117576123	0.0000000000	0.0000000000	
211  	0.0111546578	0.0000000000	0.0000000000	
212  	0.0138679530	0.0000000000	0.0000000000	
213  	0.0129635213	0.0000000000	0.0000000000	
214  	0.0117576123	0.0000000000	0.0000000000	
215  	0.0141694302	0.0000000000	0.0000000000	
216  	0.0223093156	0.0000000000	0.0000000000	
217  	0.0259270425	0.0000000000	0.0000000000	
218  	0.0208019295	0.0000000000	0.0000000000	
219  	0.0174856798	0.0000000000	0.0000000000	
220  	0.0186915888	0.0000000000	0.0000000000	
221  	0.0208019295	0.0000000000	0.0000000000	
222  	0.0205004522	0.0000000000	0.0000000000	
223  	0.0208019295	0.0000000000	0.0000000000	
224  	0.0211034067	0.0000000000	0.0000000000	
225  	0.0186915888	0.0000000000	0.0000000000	
226  	0.0135664757	0.0000000000	0.0000000000	
227  	0.0141694302	0.0000000000	0.0000000000	
228  	0.0087428399	0.0000000000	0.0000000000	
229  	0.0090443172	0.0000000000	0.0000000000	
230  	0.0054265903	0.0000000000	0.0000000000	
231  	0.0024118179	0.0000000000	0.0000000000	
232  	0.0033162496	0.0000000000	0.0000000000	
233  	0.0036177269	0.0000000000	0.0000000000	
234  	0.0018088634	0.0000000000	0.0000000000	
235  	0.0012059090	0.0000000000	0.0000000000	
236  	0.0006029545	0.0000000000	0.0000000000	
237  	0.0000000000	0.0000000000	0.0000000000	
238  	0.0000000000	0.0000000000	0.0000000000	
239  	0.0000000000	0.0000000000	0.0000000000	
240  	0.0000000000	0.0000000000	0.0000000000	
241  	0.0000000000	0.0000000000	0.0000000000	
242  	0.0000000000	0.0000000000	0.0000000000	
243  	0.0000000000	0.0000000000	0.0000000000	
244  	0.0000000000	0.0000000000	0.0000000000	
245  	0.0000000000	0.0000000000	0.0000000000	
246  	0.0000000000	0.0000000000	0.0000000000	
247  	0.0000000000	0.0000000000	0.0000000000	
248  	0.0000000000	0.0000000000	0.0000000000	
249  	0.0000000000	0.0000000000	0.0000000000	
250  	0.0000000000	0.0000000000	0.0000000000	
251  	0.0000000000	0.0000000000	0.0000000000	
252  	0.0000000000	0.0000000000	0.0000000000	
253  	0.0000000000	0.0000000000	0.0000000000	
254  	0.0000000000	0.0000000000	0.0000000000	
255  	0.0000000000	0.0000000000	0.0000000000	
