Value	R           	G           	B           	
63   	0.0000000000	0.0147230661	0.0000000000	
64   	0.0000000000	0.0217340500	0.0000000000	
65   	0.0000000000	0.0200981538	0.0000000000	
66   	0.0000000000	0.0196307548	0.0000000000	
67   	0.0000000000	0.0198644543	0.0000000000	
68   	0.0002956830	0.0196307548	0.0000000000	
69   	0.0000000000	0.0142556672	0.0000000000	
70   	0.0000000000	0.0182285581	0.0000000000	
71   	0.0000000000	0.0170600608	0.0000000000	
72   	0.0000000000	0.0142556672	0.0000000000	
73   	0.0000000000	0.0095816780	0.0000000000	
74   	0.0000000000	0.0063098855	0.0000000000	
75   	0.0000000000	0.0035054919	0.0000000000	
76   	0.0000000000	0.0021032952	0.0000000000	
77   	0.0000000000	0.0007010984	0.0000000000	
78   	0.0000000000	0.0007010984	0.0000000000	
79   	0.0000000000	0.0002336995	0.0000000000	
80   	0.0000000000	0.0002336995	0.0000000000	
81   	0.0000000000	0.0000000000	0.0000000000	
82   	0.0000000000	0.0000000000	0.0000000000	
83   	0.0000000000	0.0000000000	0.0000000000	
84   	0.0002956830	0.0000000000	0.0000000000	
85   	0.0000000000	0.0000000000	0.0000000000	
86   	0.0000000000	0.0000000000	0.0000000000	
87   	0.0000000000	0.0000000000	0.0000000000	
88   	0.0000000000	0.0000000000	0.0000000000	
89   	0.0000000000	0.0000000000	0.0000000000	
90   	0.0000000000	0.0000000000	0.0000000000	
91   	0.0002956830	0.0000000000	0.0000000000	
92   	0.0000000000	0.0000000000	0.0000000000	
93   	0.0000000000	0.0000000000	0.0000000000	
94   	0.0000000000	0.0000000000	0.0000000000	
95   	0.0000000000	0.0000000000	0.0000000000	
96   	0.0000000000	0.0000000000	0.0000000000	
97   	0.0000000000	0.0000000000	0.0000000000	
98   	0.0000000000	0.0000000000	0.0000000000	
99   	0.0000000000	0.0000000000	0.0000000000	
100  	0.0000000000	0.0000000000	0.0000000000	
101  	0.0000000000	0.0000000000	0.0000000000	
102  	0.0000000000	0.0000000000	0.0000000000	
103  	0.0000000000	0.0000000000	0.0000000000	
104  	0.0000000000	0.0000000000	0.0000000000	
105  	0.0000000000	0.0000000000	0.0000000000	
106  	0.0000000000	0.0000000000	0.0000000000	
107  	0.0002956830	0.0000000000	0.0000000000	
108  	0.0000000000	0.0000000000	0.0000000000	
109  	0.0002956830	0.0000000000	0.0000000000	
110  	0.0000000000	0.0000000000	0.0000000000	
111  	0.0000000000	0.0000000000	0.0000000000	
112  	0.0000000000	0.0000000000	0.0000000000	
113  	0.0000000000	0.0000000000	0.0000000000	
114  	0.0000000000	0.0000000000	0.0000000000	
115  	0.0000000000	0.0000000000	0.0000000000	
116  	0.0000000000	0.0000000000	0.0000000000	
117  	0.0000000000	0.0000000000	0.0000000000	
118  	0.0000000000	0.0000000000	0.0000000000	
119  	0.0000000000	0.0000000000	0.0000000000	
120  	0.0000000000	0.0000000000	0.0000000000	
121  	0.0002956830	0.0000000000	0.0000000000	
122  	0.0000000000	0.0000000000	0.0000000000	
123  	0.0000000000	0.0000000000	0.0000000000	
124  	0.0000000000	0.0000000000	0.0000000000	
125  	0.0000000000	0.0000000000	0.0000000000	
126  	0.0000000000	0.0000000000	0.0000000000	
127  	0.0002956830	0.0000000000	0.0000000000	
128  	0.0002956830	0.0000000000	0.0000000000	
129  	0.0002956830	0.0000000000	0.0000000000	
130  	0.0002956830	0.0000000000	0.0000000000	
131  	0.0005913661	0.0000000000	0.0000000000	
132  	0.0020697812	0.0000000000	0.0000000000	
133  	0.0014784151	0.0000000000	0.0000000000	
134  	0.0014784151	0.0000000000	0.0000000000	
135  	0.0008870491	0.0000000000	0.0000000000	
136  	0.0000000000	0.0000000000	0.0000000000	
137  	0.0014784151	0.0000000000	0.0000000000	
138  	0.0011827321	0.0000000000	0.0000000000	
139  	0.0017740982	0.0000000000	0.0000000000	
140  	0.0002956830	0.0000000000	0.0000000000	
141  	0.0014784151	0.0000000000	0.0000000000	
142  	0.0005913661	0.0000000000	0.0000000000	
143  	0.0020697812	0.0000000000	0.0000000000	
144  	0.0035481963	0.0000000000	0.0000000000	
145  	0.0020697812	0.0000000000	0.0000000000	
146  	0.0005913661	0.0000000000	0.0000000000	
147  	0.0026611473	0.0000000000	0.0000000000	
148  	0.0008870491	0.0000000000	0.0000000000	
149  	0.0020697812	0.0000000000	0.0000000000	
150  	0.0002956830	0.0000000000	0.0000000000	
151  	0.0008870491	0.0000000000	0.0000000000	
152  	0.0020697812	0.0000000000	0.0000000000	
153  	0.0032525133	0.0000000000	0.0000000000	
154  	0.0041395624	0.0000000000	0.0000000000	
155  	0.0026611473	0.0000000000	0.0000000000	
156  	0.0029568303	0.0000000000	0.0000000000	
157  	0.0035481963	0.0000000000	0.0000000000	
158  	0.0038438794	0.0000000000	0.0000000000	
159  	0.0035481963	0.0000000000	0.0000000000	
160  	0.0056179775	0.0000000000	0.0000000000	
161  	0.0062093436	0.0000000000	0.0000000000	
162  	0.0059136606	0.0000000000	0.0000000000	
163  	0.0062093436	0.0000000000	0.0000000000	
164  	0.0059136606	0.0000000000	0.0000000000	
165  	0.0041395624	0.0000000000	0.0000000000	
166  	0.0026611473	0.0000000000	0.0000000000	
167  	0.0026611473	0.0000000000	0.0000000000	
168  	0.0017740982	0.0000000000	0.0000000000	
169  	0.0029568303	0.0000000000	0.0000000000	
170  	0.0062093436	0.0000000000	0.0000000000	
171  	0.0047309284	0.0000000000	0.0000000000	
172  	0.0029568303	0.0000000000	0.0000000000	
173  	0.0053222945	0.0000000000	0.0000000000	
174  	0.0035481963	0.0000000000	0.0000000000	
175  	0.0026611473	0.0000000000	0.0000000000	
176  	0.0047309284	0.0000000000	0.0000000000	
177  	0.0026611473	0.0000000000	0.0000000000	
178  	0.0023654642	0.0000000000	0.0000000000	
179  	0.0026611473	0.0000000000	0.0000000000	
180  	0.0008870491	0.0000000000	0.0000000000	
181  	0.0020697812	0.0000000000	0.0000000000	
182  	0.0014784151	0.0000000000	0.0000000000	
183  	0.0023654642	0.0000000000	0.0000000000	
184  	0.0011827321	0.0000000000	0.0000000000	
185  	0.0005913661	0.0000000000	0.0000000000	
186  	0.0035481963	0.0000000000	0.0000000000	
187  	0.0038438794	0.0000000000	0.0000000000	
188  	0.0014784151	0.0000000000	0.0000000000	
189  	0.0032525133	0.0000000000	0.0000000000	
190  	0.0023654642	0.0000000000	0.0000000000	
191  	0.0026611473	0.0000000000	0.0000000000	
192  	0.0068007096	0.0000000000	0.0000000000	
193  	0.0082791248	0.0000000000	0.0000000000	
194  	0.0079834418	0.0000000000	0.0000000000	
195  	0.0079834418	0.0000000000	0.0000000000	
196  	0.0056179775	0.0000000000	0.0000000000	
197  	0.0065050266	0.0000000000	0.0000000000	
198  	0.0068007096	0.0000000000	0.0000000000	
199  	0.0047309284	0.0000000000	0.0000000000	
200  	0.0047309284	0.0000000000	0.0000000000	
201  	0.0047309284	0.0000000000	0.0000000000	
202  	0.0106445890	0.0000000000	0.0000000000	
203  	0.0088704908	0.0000000000	0.0000000000	
204  	0.0156712005	0.0000000000	0.0000000000	
205  	0.0091661739	0.0000000000	0.0000000000	
206  	0.0073920757	0.0000000000	0.0000000000	
207  	0.0070963927	0.0000000000	0.0000000000	
208  	0.0062093436	0.0000000000	0.0000000000	
209  	0.0050266115	0.0000000000	0.0000000000	
210  	0.0073920757	0.0000000000	0.0000000000	
211  	0.0070963927	0.0000000000	0.0000000000	
212  	0.0124186872	0.0000000000	0.0000000000	
213  	0.0165582496	0.0000000000	0.0000000000	
214  	0.0124186872	0.0000000000	0.0000000000	
215  	0.0112359551	0.0000000000	0.0000000000	
216  	0.0174452986	0.0000000000	0.0000000000	
217  	0.0150798344	0.0000000000	0.0000000000	
218  	0.0186280308	0.0000000000	0.0000000000	
219  	0.0150798344	0.0000000000	0.0000000000	
220  	0.0165582496	0.0000000000	0.0000000000	
221  	0.0159668835	0.0000000000	0.0000000000	
222  	0.0177409817	0.0000000000	0.0000000000	
223  	0.0230632762	0.0000000000	0.0000000000	
224  	0.0316380840	0.0000000000	0.0000000000	
225  	0.0274985216	0.0000000000	0.0000000000	
226  	0.0292726198	0.0000000000	0.0000000000	
227  	0.0248373743	0.0000000000	0.0000000000	
228  	0.0195150798	0.0000000000	0.0000000000	
229  	0.0177409817	0.0000000000	0.0000000000	
230  	0.0097575399	0.0000000000	0.0000000000	
231  	0.0056179775	0.0000000000	0.0000000000	
232  	0.0002956830	0.0000000000	0.0000000000	
233  	0.0000000000	0.0000000000	0.0000000000	
234  	0.0000000000	0.0000000000	0.0000000000	
235  	0.0000000000	0.0000000000	0.0000000000	
236  	0.0000000000	0.0000000000	0.0000000000	
237  	0.0000000000	0.0000000000	0.0000000000	
238  	0.0000000000	0.0000000000	0.0000000000	
239  	0.0000000000	0.0000000000	0.0000000000	
240  	0.0000000000	0.0000000000	0.0000000000	
241  	0.0000000000	0.0000000000	0.0000000000	
242  	0.0000000000	0.0000000000	0.0000000000	
243  	0.0000000000	0.0000000000	0.0000000000	
244  	0.0000000000	0.0000000000	0.0000000000	
245  	0.0000000000	0.0000000000	0.0000000000	
246  	0.0000000000	0.0000000000	0.0000000000	
247  	0.0000000000	0.0000000000	0.0000000000	
248  	0.0000000000	0.0000000000	0.0000000000	
249  	0.0000000000	0.0000000000	0.0000000000	
250  	0.0000000000	0.0000000000	0.0000000000	
251  	0.0000000000	0.0000000000	0.0000000000	
252  	0.0000000000	0.0000000000	0.0000000000	
253  	0.0000000000	0.0000000000	0.0000000000	
254  	0.0000000000	0.0000000000	0.0000000000	
255  	0.0000000000	0.0000000000	0.0000000000	
