Value	R           	G           	B           	
64   	0.0000000000	0.0087434424	0.0000000000	
65   	0.0000000000	0.0047464402	0.0000000000	
66   	0.0000000000	0.0032475643	0.0000000000	
67   	0.0000000000	0.0009992506	0.0000000000	
68   	0.0000000000	0.0007494379	0.0000000000	
69   	0.0000000000	0.0002498126	0.0000000000	
70   	0.0002955956	0.0009992506	0.0000000000	
71   	0.0000000000	0.0017486885	0.0000000000	
72   	0.0000000000	0.0012490632	0.0000000000	
73   	0.0002955956	0.0000000000	0.0000000000	
74   	0.0000000000	0.0000000000	0.0000000000	
75   	0.0000000000	0.0000000000	0.0000000000	
76   	0.0000000000	0.0000000000	0.0000000000	
77   	0.0000000000	0.0000000000	0.0000000000	
78   	0.0000000000	0.0000000000	0.0000000000	
79   	0.0000000000	0.0000000000	0.0000000000	
80   	0.0000000000	0.0000000000	0.0000000000	
81   	0.0000000000	0.0000000000	0.0000000000	
82   	0.0000000000	0.0000000000	0.0000000000	
83   	0.0000000000	0.0000000000	0.0000000000	
84   	0.0000000000	0.0000000000	0.0000000000	
85   	0.0000000000	0.0000000000	0.0000000000	
86   	0.0000000000	0.0000000000	0.0000000000	
87   	0.0000000000	0.0000000000	0.0000000000	
88   	0.0000000000	0.0000000000	0.0000000000	
89   	0.0000000000	0.0000000000	0.0000000000	
90   	0.0000000000	0.0000000000	0.0000000000	
91   	0.0000000000	0.0000000000	0.0000000000	
92   	0.0000000000	0.0000000000	0.0000000000	
93   	0.0002955956	0.0000000000	0.0000000000	
94   	0.0000000000	0.0000000000	0.0000000000	
95   	0.0000000000	0.0000000000	0.0000000000	
96   	0.0000000000	0.0000000000	0.0000000000	
97   	0.0002955956	0.0000000000	0.0000000000	
98   	0.0000000000	0.0000000000	0.0000000000	
99   	0.0000000000	0.0000000000	0.0000000000	
100  	0.0000000000	0.0000000000	0.0000000000	
101  	0.0000000000	0.0000000000	0.0000000000	
102  	0.0000000000	0.0000000000	0.0000000000	
103  	0.0000000000	0.0000000000	0.0000000000	
104  	0.0000000000	0.0000000000	0.0000000000	
105  	0.0000000000	0.0000000000	0.0000000000	
106  	0.0000000000	0.0000000000	0.0000000000	
107  	0.0000000000	0.0000000000	0.0000000000	
108  	0.0000000000	0.0000000000	0.0000000000	
109  	0.0002955956	0.0000000000	0.0000000000	
110  	0.0000000000	0.0000000000	0.0000000000	
111  	0.0000000000	0.0000000000	0.0000000000	
112  	0.0000000000	0.0000000000	0.0000000000	
113  	0.0000000000	0.0000000000	0.0000000000	
114  	0.0000000000	0.0000000000	0.0000000000	
115  	0.0000000000	0.0000000000	0.0000000000	
116  	0.0000000000	0.0000000000	0.0000000000	
117  	0.0000000000	0.0000000000	0.0000000000	
118  	0.0002955956	0.0000000000	0.0000000000	
119  	0.0000000000	0.0000000000	0.0000000000	
120  	0.0000000000	0.0000000000	0.0000000000	
121  	0.0000000000	0.0000000000	0.0000000000	
122  	0.0000000000	0.0000000000	0.0000000000	
123  	0.0000000000	0.0000000000	0.0000000000	
124  	0.0000000000	0.0000000000	0.0000000000	
125  	0.0000000000	0.0000000000	0.0000000000	
126  	0.0002955956	0.0000000000	0.0000000000	
127  	0.0000000000	0.0000000000	0.0000000000	
128  	0.0000000000	0.0000000000	0.0000000000	
129  	0.0000000000	0.0000000000	0.0000000000	
130  	0.0000000000	0.0000000000	0.0000000000	
131  	0.0000000000	0.0000000000	0.0000000000	
132  	0.0000000000	0.0000000000	0.0000000000	
133  	0.0000000000	0.0000000000	0.0000000000	
134  	0.0002955956	0.0000000000	0.0000000000	
135  	0.0000000000	0.0000000000	0.0000000000	
136  	0.0000000000	0.0000000000	0.0000000000	
137  	0.0000000000	0.0000000000	0.0000000000	
138  	0.0000000000	0.0000000000	0.0000000000	
139  	0.0000000000	0.0000000000	0.0000000000	
140  	0.0002955956	0.0000000000	0.0000000000	
141  	0.0000000000	0.0000000000	0.0000000000	
142  	0.0000000000	0.0000000000	0.0000000000	
143  	0.0000000000	0.0000000000	0.0000000000	
144  	0.0014779781	0.0000000000	0.0000000000	
145  	0.0014779781	0.0000000000	0.0000000000	
146  	0.0011823825	0.0000000000	0.0000000000	
147  	0.0002955956	0.0000000000	0.0000000000	
148  	0.0011823825	0.0000000000	0.0000000000	
149  	0.0005911913	0.0000000000	0.0000000000	
150  	0.0026603606	0.0000000000	0.0000000000	
151  	0.0026603606	0.0000000000	0.0000000000	
152  	0.0023647650	0.0000000000	0.0000000000	
153  	0.0041383388	0.0000000000	0.0000000000	
154  	0.0008867869	0.0000000000	0.0000000000	
155  	0.0020691694	0.0000000000	0.0000000000	
156  	0.0017735738	0.0000000000	0.0000000000	
157  	0.0029559563	0.0000000000	0.0000000000	
158  	0.0014779781	0.0000000000	0.0000000000	
159  	0.0011823825	0.0000000000	0.0000000000	
160  	0.0011823825	0.0000000000	0.0000000000	
161  	0.0044339344	0.0000000000	0.0000000000	
162  	0.0059119125	0.0000000000	0.0000000000	
163  	0.0044339344	0.0000000000	0.0000000000	
164  	0.0047295300	0.0000000000	0.0000000000	
165  	0.0050251256	0.0000000000	0.0000000000	
166  	0.0070942950	0.0000000000	0.0000000000	
167  	0.0056163169	0.0000000000	0.0000000000	
168  	0.0050251256	0.0000000000	0.0000000000	
169  	0.0047295300	0.0000000000	0.0000000000	
170  	0.0023647650	0.0000000000	0.0000000000	
171  	0.0029559563	0.0000000000	0.0000000000	
172  	0.0023647650	0.0000000000	0.0000000000	
173  	0.0014779781	0.0000000000	0.0000000000	
174  	0.0014779781	0.0000000000	0.0000000000	
175  	0.0017735738	0.0000000000	0.0000000000	
176  	0.0029559563	0.0000000000	0.0000000000	
177  	0.0047295300	0.0000000000	0.0000000000	
178  	0.0088678688	0.0000000000	0.0000000000	
179  	0.0082766775	0.0000000000	0.0000000000	
180  	0.0079810819	0.0000000000	0.0000000000	
181  	0.0047295300	0.0000000000	0.0000000000	
182  	0.0035471475	0.0000000000	0.0000000000	
183  	0.0032515519	0.0000000000	0.0000000000	
184  	0.0044339344	0.0000000000	0.0000000000	
185  	0.0032515519	0.0000000000	0.0000000000	
186  	0.0044339344	0.0000000000	0.0000000000	
187  	0.0050251256	0.0000000000	0.0000000000	
188  	0.0026603606	0.0000000000	0.0000000000	
189  	0.0065031038	0.0000000000	0.0000000000	
190  	0.0070942950	0.0000000000	0.0000000000	
191  	0.0085722731	0.0000000000	0.0000000000	
192  	0.0056163169	0.0000000000	0.0000000000	
193  	0.0082766775	0.0000000000	0.0000000000	
194  	0.0047295300	0.0000000000	0.0000000000	
195  	0.0062075081	0.0000000000	0.0000000000	
196  	0.0059119125	0.0000000000	0.0000000000	
197  	0.0062075081	0.0000000000	0.0000000000	
198  	0.0070942950	0.0000000000	0.0000000000	
199  	0.0067986994	0.0000000000	0.0000000000	
200  	0.0059119125	0.0000000000	0.0000000000	
201  	0.0067986994	0.0000000000	0.0000000000	
202  	0.0085722731	0.0000000000	0.0000000000	
203  	0.0103458469	0.0000000000	0.0000000000	
204  	0.0124150163	0.0000000000	0.0000000000	
205  	0.0067986994	0.0000000000	0.0000000000	
206  	0.0082766775	0.0000000000	0.0000000000	
207  	0.0156665681	0.0000000000	0.0000000000	
208  	0.0168489506	0.0000000000	0.0000000000	
209  	0.0177357375	0.0000000000	0.0000000000	
210  	0.0212828850	0.0000000000	0.0000000000	
211  	0.0171445463	0.0000000000	0.0000000000	
212  	0.0206916938	0.0000000000	0.0000000000	
213  	0.0201005025	0.0000000000	0.0000000000	
214  	0.0177357375	0.0000000000	0.0000000000	
215  	0.0147797813	0.0000000000	0.0000000000	
216  	0.0133018031	0.0000000000	0.0000000000	
217  	0.0109370381	0.0000000000	0.0000000000	
218  	0.0097546556	0.0000000000	0.0000000000	
219  	0.0115282294	0.0000000000	0.0000000000	
220  	0.0212828850	0.0000000000	0.0000000000	
221  	0.0242388413	0.0000000000	0.0000000000	
222  	0.0260124150	0.0000000000	0.0000000000	
223  	0.0271947975	0.0000000000	0.0000000000	
224  	0.0271947975	0.0000000000	0.0000000000	
225  	0.0242388413	0.0000000000	0.0000000000	
226  	0.0138929944	0.0000000000	0.0000000000	
227  	0.0047295300	0.0000000000	0.0000000000	
228  	0.0035471475	0.0000000000	0.0000000000	
229  	0.0020691694	0.0000000000	0.0000000000	
230  	0.0026603606	0.0000000000	0.0000000000	
231  	0.0000000000	0.0000000000	0.0000000000	
232  	0.0000000000	0.0000000000	0.0000000000	
233  	0.0000000000	0.0000000000	0.0000000000	
234  	0.0000000000	0.0000000000	0.0000000000	
235  	0.0000000000	0.0000000000	0.0000000000	
236  	0.0000000000	0.0000000000	0.0000000000	
237  	0.0000000000	0.0000000000	0.0000000000	
238  	0.0000000000	0.0000000000	0.0000000000	
239  	0.0000000000	0.0000000000	0.0000000000	
240  	0.0000000000	0.0000000000	0.0000000000	
241  	0.0000000000	0.0000000000	0.0000000000	
242  	0.0000000000	0.0000000000	0.0000000000	
243  	0.0000000000	0.0000000000	0.0000000000	
244  	0.0000000000	0.0000000000	0.0000000000	
245  	0.0000000000	0.0000000000	0.0000000000	
246  	0.0000000000	0.0000000000	0.0000000000	
247  	0.0000000000	0.0000000000	0.0000000000	
248  	0.0000000000	0.0000000000	0.0000000000	
249  	0.0000000000	0.0000000000	0.0000000000	
250  	0.0000000000	0.0000000000	0.0000000000	
251  	0.0000000000	0.0000000000	0.0000000000	
252  	0.0000000000	0.0000000000	0.0000000000	
253  	0.0000000000	0.0000000000	0.0000000000	
254  	0.0000000000	0.0000000000	0.0000000000	
255  	0.0000000000	0.0000000000	0.0000000000	
