Value	R           	G           	B           	
128  	0.0000000000	0.0000000000	0.0000000000	
129  	0.0000000000	0.0000000000	0.0000000000	
130  	0.0000000000	0.0000000000	0.0000000000	
131  	0.0000000000	0.0000000000	0.0000000000	
132  	0.0000000000	0.0000000000	0.0000000000	
133  	0.0000000000	0.0000000000	0.0000000000	
134  	0.0000000000	0.0000000000	0.0000000000	
135  	0.0000000000	0.0000000000	0.0000000000	
136  	0.0000000000	0.0000000000	0.0000000000	
137  	0.0000000000	0.0000000000	0.0000000000	
138  	0.0003062787	0.0000000000	0.0000000000	
139  	0.0000000000	0.0000000000	0.0000000000	
140  	0.0003062787	0.0000000000	0.0000000000	
141  	0.0000000000	0.0000000000	0.0000000000	
142  	0.0000000000	0.0000000000	0.0000000000	
143  	0.0000000000	0.0000000000	0.0000000000	
144  	0.0000000000	0.0000000000	0.0000000000	
145  	0.0000000000	0.0000000000	0.0000000000	
146  	0.0000000000	0.0000000000	0.0000000000	
147  	0.0000000000	0.0000000000	0.0000000000	
148  	0.0000000000	0.0000000000	0.0000000000	
149  	0.0000000000	0.0000000000	0.0000000000	
150  	0.0000000000	0.0000000000	0.0000000000	
151  	0.0000000000	0.0000000000	0.0000000000	
152  	0.0003062787	0.0000000000	0.0000000000	
153  	0.0000000000	0.0000000000	0.0000000000	
154  	0.0000000000	0.0000000000	0.0000000000	
155  	0.0000000000	0.0000000000	0.0000000000	
156  	0.0000000000	0.0000000000	0.0000000000	
157  	0.0003062787	0.0000000000	0.0000000000	
158  	0.0015313936	0.0000000000	0.0000000000	
159  	0.0009188361	0.0000000000	0.0000000000	
160  	0.0000000000	0.0000000000	0.0000000000	
161  	0.0015313936	0.0000000000	0.0000000000	
162  	0.0000000000	0.0000000000	0.0000000000	
163  	0.0009188361	0.0000000000	0.0000000000	
164  	0.0003062787	0.0000000000	0.0000000000	
165  	0.0024502297	0.0000000000	0.0000000000	
166  	0.0036753446	0.0000000000	0.0000000000	
167  	0.0042879020	0.0000000000	0.0000000000	
168  	0.0015313936	0.0000000000	0.0000000000	
169  	0.0012251149	0.0000000000	0.0000000000	
170  	0.0009188361	0.0000000000	0.0000000000	
171  	0.0006125574	0.0000000000	0.0000000000	
172  	0.0006125574	0.0000000000	0.0000000000	
173  	0.0012251149	0.0000000000	0.0000000000	
174  	0.0021439510	0.0000000000	0.0000000000	
175  	0.0039816233	0.0000000000	0.0000000000	
176  	0.0070444104	0.0000000000	0.0000000000	
177  	0.0058192956	0.0000000000	0.0000000000	
178  	0.0058192956	0.0000000000	0.0000000000	
179  	0.0101071975	0.0000000000	0.0000000000	
180  	0.0070444104	0.0000000000	0.0000000000	
181  	0.0052067381	0.0000000000	0.0000000000	
182  	0.0076569678	0.0000000000	0.0000000000	
183  	0.0091883614	0.0000000000	0.0000000000	
184  	0.0079632466	0.0000000000	0.0000000000	
185  	0.0073506891	0.0000000000	0.0000000000	
186  	0.0070444104	0.0000000000	0.0000000000	
187  	0.0042879020	0.0000000000	0.0000000000	
188  	0.0049004594	0.0000000000	0.0000000000	
189  	0.0058192956	0.0000000000	0.0000000000	
190  	0.0045941807	0.0000000000	0.0000000000	
191  	0.0036753446	0.0000000000	0.0000000000	
192  	0.0045941807	0.0000000000	0.0000000000	
193  	0.0049004594	0.0000000000	0.0000000000	
194  	0.0033690658	0.0000000000	0.0000000000	
195  	0.0045941807	0.0000000000	0.0000000000	
196  	0.0018376723	0.0000000000	0.0000000000	
197  	0.0024502297	0.0000000000	0.0000000000	
198  	0.0027565084	0.0000000000	0.0000000000	
199  	0.0036753446	0.0000000000	0.0000000000	
200  	0.0045941807	0.0000000000	0.0000000000	
201  	0.0076569678	0.0000000000	0.0000000000	
202  	0.0104134763	0.0000000000	0.0000000000	
203  	0.0122511485	0.0000000000	0.0000000000	
204  	0.0122511485	0.0000000000	0.0000000000	
205  	0.0147013783	0.0000000000	0.0000000000	
206  	0.0180704441	0.0000000000	0.0000000000	
207  	0.0159264931	0.0000000000	0.0000000000	
208  	0.0119448698	0.0000000000	0.0000000000	
209  	0.0131699847	0.0000000000	0.0000000000	
210  	0.0134762634	0.0000000000	0.0000000000	
211  	0.0153139357	0.0000000000	0.0000000000	
212  	0.0165390505	0.0000000000	0.0000000000	
213  	0.0122511485	0.0000000000	0.0000000000	
214  	0.0165390505	0.0000000000	0.0000000000	
215  	0.0192955590	0.0000000000	0.0000000000	
216  	0.0214395100	0.0000000000	0.0000000000	
217  	0.0232771822	0.0000000000	0.0000000000	
218  	0.0180704441	0.0000000000	0.0000000000	
219  	0.0125574273	0.0000000000	0.0000000000	
220  	0.0113323124	0.0000000000	0.0000000000	
221  	0.0110260337	0.0000000000	0.0000000000	
222  	0.0168453292	0.0000000000	0.0000000000	
223  	0.0162327718	0.0000000000	0.0000000000	
224  	0.0180704441	0.0000000000	0.0000000000	
225  	0.0128637060	0.0000000000	0.0000000000	
226  	0.0116385911	0.0000000000	0.0000000000	
227  	0.0131699847	0.0000000000	0.0000000000	
228  	0.0104134763	0.0000000000	0.0000000000	
229  	0.0107197550	0.0000000000	0.0000000000	
230  	0.0088820827	0.0000000000	0.0000000000	
231  	0.0122511485	0.0000000000	0.0000000000	
232  	0.0104134763	0.0000000000	0.0000000000	
233  	0.0067381317	0.0000000000	0.0000000000	
234  	0.0064318530	0.0000000000	0.0000000000	
235  	0.0079632466	0.0000000000	0.0000000000	
236  	0.0079632466	0.0000000000	0.0000000000	
237  	0.0094946401	0.0000000000	0.0000000000	
238  	0.0045941807	0.0000000000	0.0000000000	
239  	0.0045941807	0.0000000000	0.0000000000	
240  	0.0045941807	0.0000000000	0.0000000000	
241  	0.0045941807	0.0000000000	0.0000000000	
242  	0.0055130168	0.0000000000	0.0000000000	
243  	0.0045941807	0.0000000000	0.0000000000	
244  	0.0036753446	0.0000000000	0.0000000000	
245  	0.0015313936	0.0000000000	0.0000000000	
246  	0.0027565084	0.0000000000	0.0000000000	
247  	0.0021439510	0.0000000000	0.0000000000	
248  	0.0021439510	0.0000000000	0.0000000000	
249  	0.0012251149	0.0000000000	0.0000000000	
250  	0.0003062787	0.0000000000	0.0000000000	
251  	0.0000000000	0.0000000000	0.0000000000	
252  	0.0000000000	0.0000000000	0.0000000000	
253  	0.0000000000	0.0000000000	0.0000000000	
254  	0.0000000000	0.0000000000	0.0000000000	
255  	0.0000000000	0.0000000000	0.0000000000	
