Value	R           	G           	B           	
95   	0.0002907822	0.0051317938	0.0000000000	
96   	0.0000000000	0.0058315839	0.0000000000	
97   	0.0000000000	0.0032656870	0.0000000000	
98   	0.0000000000	0.0044320037	0.0000000000	
99   	0.0000000000	0.0020993702	0.0000000000	
100  	0.0000000000	0.0032656870	0.0000000000	
101  	0.0000000000	0.0016328435	0.0000000000	
102  	0.0002907822	0.0011663168	0.0000000000	
103  	0.0000000000	0.0009330534	0.0000000000	
104  	0.0000000000	0.0004665267	0.0000000000	
105  	0.0002907822	0.0009330534	0.0000000000	
106  	0.0000000000	0.0002332634	0.0000000000	
107  	0.0000000000	0.0002332634	0.0000000000	
108  	0.0000000000	0.0000000000	0.0000000000	
109  	0.0000000000	0.0000000000	0.0000000000	
110  	0.0008723466	0.0002332634	0.0000000000	
111  	0.0000000000	0.0000000000	0.0000000000	
112  	0.0002907822	0.0000000000	0.0000000000	
113  	0.0005815644	0.0000000000	0.0000000000	
114  	0.0017446932	0.0000000000	0.0000000000	
115  	0.0037801687	0.0000000000	0.0000000000	
116  	0.0011631288	0.0000000000	0.0000000000	
117  	0.0023262576	0.0000000000	0.0000000000	
118  	0.0023262576	0.0000000000	0.0000000000	
119  	0.0008723466	0.0000000000	0.0000000000	
120  	0.0014539110	0.0000000000	0.0000000000	
121  	0.0029078220	0.0000000000	0.0000000000	
122  	0.0052340797	0.0000000000	0.0000000000	
123  	0.0049432975	0.0000000000	0.0000000000	
124  	0.0052340797	0.0000000000	0.0000000000	
125  	0.0037801687	0.0000000000	0.0000000000	
126  	0.0034893864	0.0000000000	0.0000000000	
127  	0.0014539110	0.0000000000	0.0000000000	
128  	0.0017446932	0.0000000000	0.0000000000	
129  	0.0011631288	0.0000000000	0.0000000000	
130  	0.0023262576	0.0000000000	0.0000000000	
131  	0.0029078220	0.0000000000	0.0000000000	
132  	0.0014539110	0.0000000000	0.0000000000	
133  	0.0049432975	0.0000000000	0.0000000000	
134  	0.0031986042	0.0000000000	0.0000000000	
135  	0.0026170398	0.0000000000	0.0000000000	
136  	0.0055248619	0.0000000000	0.0000000000	
137  	0.0043617331	0.0000000000	0.0000000000	
138  	0.0029078220	0.0000000000	0.0000000000	
139  	0.0037801687	0.0000000000	0.0000000000	
140  	0.0029078220	0.0000000000	0.0000000000	
141  	0.0058156441	0.0000000000	0.0000000000	
142  	0.0093050305	0.0000000000	0.0000000000	
143  	0.0026170398	0.0000000000	0.0000000000	
144  	0.0040709509	0.0000000000	0.0000000000	
145  	0.0040709509	0.0000000000	0.0000000000	
146  	0.0058156441	0.0000000000	0.0000000000	
147  	0.0052340797	0.0000000000	0.0000000000	
148  	0.0052340797	0.0000000000	0.0000000000	
149  	0.0052340797	0.0000000000	0.0000000000	
150  	0.0072695551	0.0000000000	0.0000000000	
151  	0.0043617331	0.0000000000	0.0000000000	
152  	0.0052340797	0.0000000000	0.0000000000	
153  	0.0046525153	0.0000000000	0.0000000000	
154  	0.0049432975	0.0000000000	0.0000000000	
155  	0.0078511195	0.0000000000	0.0000000000	
156  	0.0119220704	0.0000000000	0.0000000000	
157  	0.0148298924	0.0000000000	0.0000000000	
158  	0.0113405060	0.0000000000	0.0000000000	
159  	0.0139575458	0.0000000000	0.0000000000	
160  	0.0095958127	0.0000000000	0.0000000000	
161  	0.0113405060	0.0000000000	0.0000000000	
162  	0.0090142483	0.0000000000	0.0000000000	
163  	0.0113405060	0.0000000000	0.0000000000	
164  	0.0098865949	0.0000000000	0.0000000000	
165  	0.0125036348	0.0000000000	0.0000000000	
166  	0.0139575458	0.0000000000	0.0000000000	
167  	0.0151206746	0.0000000000	0.0000000000	
168  	0.0122128526	0.0000000000	0.0000000000	
169  	0.0119220704	0.0000000000	0.0000000000	
170  	0.0104681593	0.0000000000	0.0000000000	
171  	0.0090142483	0.0000000000	0.0000000000	
172  	0.0061064263	0.0000000000	0.0000000000	
173  	0.0066879907	0.0000000000	0.0000000000	
174  	0.0078511195	0.0000000000	0.0000000000	
175  	0.0101773771	0.0000000000	0.0000000000	
176  	0.0090142483	0.0000000000	0.0000000000	
177  	0.0084326839	0.0000000000	0.0000000000	
178  	0.0125036348	0.0000000000	0.0000000000	
179  	0.0119220704	0.0000000000	0.0000000000	
180  	0.0090142483	0.0000000000	0.0000000000	
181  	0.0107589416	0.0000000000	0.0000000000	
182  	0.0090142483	0.0000000000	0.0000000000	
183  	0.0104681593	0.0000000000	0.0000000000	
184  	0.0130851992	0.0000000000	0.0000000000	
185  	0.0139575458	0.0000000000	0.0000000000	
186  	0.0122128526	0.0000000000	0.0000000000	
187  	0.0145391102	0.0000000000	0.0000000000	
188  	0.0154114568	0.0000000000	0.0000000000	
189  	0.0186100611	0.0000000000	0.0000000000	
190  	0.0119220704	0.0000000000	0.0000000000	
191  	0.0174469322	0.0000000000	0.0000000000	
192  	0.0194824077	0.0000000000	0.0000000000	
193  	0.0165745856	0.0000000000	0.0000000000	
194  	0.0095958127	0.0000000000	0.0000000000	
195  	0.0087234661	0.0000000000	0.0000000000	
196  	0.0063972085	0.0000000000	0.0000000000	
197  	0.0058156441	0.0000000000	0.0000000000	
198  	0.0026170398	0.0000000000	0.0000000000	
199  	0.0026170398	0.0000000000	0.0000000000	
200  	0.0011631288	0.0000000000	0.0000000000	
201  	0.0023262576	0.0000000000	0.0000000000	
202  	0.0000000000	0.0000000000	0.0000000000	
203  	0.0011631288	0.0000000000	0.0000000000	
204  	0.0008723466	0.0000000000	0.0000000000	
205  	0.0000000000	0.0000000000	0.0000000000	
206  	0.0000000000	0.0000000000	0.0000000000	
207  	0.0000000000	0.0000000000	0.0000000000	
208  	0.0000000000	0.0000000000	0.0000000000	
209  	0.0000000000	0.0000000000	0.0000000000	
210  	0.0000000000	0.0000000000	0.0000000000	
211  	0.0000000000	0.0000000000	0.0000000000	
212  	0.0000000000	0.0000000000	0.0000000000	
213  	0.0000000000	0.0000000000	0.0000000000	
214  	0.0000000000	0.0000000000	0.0000000000	
215  	0.0000000000	0.0000000000	0.0000000000	
216  	0.0000000000	0.0000000000	0.0000000000	
217  	0.0000000000	0.0000000000	0.0000000000	
218  	0.0000000000	0.0000000000	0.0000000000	
219  	0.0000000000	0.0000000000	0.0000000000	
220  	0.0000000000	0.0000000000	0.0000000000	
221  	0.0000000000	0.0000000000	0.0000000000	
222  	0.0000000000	0.0000000000	0.0000000000	
223  	0.0000000000	0.0000000000	0.0000000000	
224  	0.0000000000	0.0000000000	0.0000000000	
225  	0.0000000000	0.0000000000	0.0000000000	
226  	0.0000000000	0.0000000000	0.0000000000	
227  	0.0000000000	0.0000000000	0.0000000000	
228  	0.0000000000	0.0000000000	0.0000000000	
229  	0.0000000000	0.0000000000	0.0000000000	
230  	0.0000000000	0.0000000000	0.0000000000	
231  	0.0000000000	0.0000000000	0.0000000000	
232  	0.0000000000	0.0000000000	0.0000000000	
233  	0.0000000000	0.0000000000	0.0000000000	
234  	0.0000000000	0.0000000000	0.0000000000	
235  	0.0000000000	0.0000000000	0.0000000000	
236  	0.0000000000	0.0000000000	0.0000000000	
237  	0.0000000000	0.0000000000	0.0000000000	
238  	0.0000000000	0.0000000000	0.0000000000	
239  	0.0000000000	0.0000000000	0.0000000000	
240  	0.0000000000	0.0000000000	0.0000000000	
241  	0.0000000000	0.0000000000	0.0000000000	
242  	0.0000000000	0.0000000000	0.0000000000	
243  	0.0000000000	0.0000000000	0.0000000000	
244  	0.0000000000	0.0000000000	0.0000000000	
245  	0.0000000000	0.0000000000	0.0000000000	
246  	0.0000000000	0.0000000000	0.0000000000	
247  	0.0000000000	0.0000000000	0.0000000000	
248  	0.0000000000	0.0000000000	0.0000000000	
249  	0.0000000000	0.0000000000	0.0000000000	
250  	0.0000000000	0.0000000000	0.0000000000	
251  	0.0000000000	0.0000000000	0.0000000000	
252  	0.0000000000	0.0000000000	0.0000000000	
253  	0.0000000000	0.0000000000	0.0000000000	
254  	0.0000000000	0.0000000000	0.0000000000	
255  	0.0000000000	0.0000000000	0.0000000000	
