Value	R           	G           	B           	
124  	0.0000000000	0.0000000000	0.0000000000	
125  	0.0000000000	0.0000000000	0.0000000000	
126  	0.0000000000	0.0000000000	0.0000000000	
127  	0.0000000000	0.0000000000	0.0000000000	
128  	0.0000000000	0.0000000000	0.0000000000	
129  	0.0000000000	0.0000000000	0.0000000000	
130  	0.0000000000	0.0000000000	0.0000000000	
131  	0.0000000000	0.0000000000	0.0000000000	
132  	0.0000000000	0.0000000000	0.0000000000	
133  	0.0000000000	0.0000000000	0.0000000000	
134  	0.0000000000	0.0000000000	0.0000000000	
135  	0.0003085467	0.0000000000	0.0000000000	
136  	0.0000000000	0.0000000000	0.0000000000	
137  	0.0003085467	0.0000000000	0.0000000000	
138  	0.0000000000	0.0000000000	0.0000000000	
139  	0.0000000000	0.0000000000	0.0000000000	
140  	0.0000000000	0.0000000000	0.0000000000	
141  	0.0000000000	0.0000000000	0.0000000000	
142  	0.0000000000	0.0000000000	0.0000000000	
143  	0.0000000000	0.0000000000	0.0000000000	
144  	0.0000000000	0.0000000000	0.0000000000	
145  	0.0000000000	0.0000000000	0.0000000000	
146  	0.0003085467	0.0000000000	0.0000000000	
147  	0.0000000000	0.0000000000	0.0000000000	
148  	0.0000000000	0.0000000000	0.0000000000	
149  	0.0000000000	0.0000000000	0.0000000000	
150  	0.0000000000	0.0000000000	0.0000000000	
151  	0.0000000000	0.0000000000	0.0000000000	
152  	0.0000000000	0.0000000000	0.0000000000	
153  	0.0000000000	0.0000000000	0.0000000000	
154  	0.0003085467	0.0000000000	0.0000000000	
155  	0.0000000000	0.0000000000	0.0000000000	
156  	0.0000000000	0.0000000000	0.0000000000	
157  	0.0003085467	0.0000000000	0.0000000000	
158  	0.0000000000	0.0000000000	0.0000000000	
159  	0.0000000000	0.0000000000	0.0000000000	
160  	0.0003085467	0.0000000000	0.0000000000	
161  	0.0000000000	0.0000000000	0.0000000000	
162  	0.0003085467	0.0000000000	0.0000000000	
163  	0.0012341870	0.0000000000	0.0000000000	
164  	0.0015427337	0.0000000000	0.0000000000	
165  	0.0018512805	0.0000000000	0.0000000000	
166  	0.0043196544	0.0000000000	0.0000000000	
167  	0.0012341870	0.0000000000	0.0000000000	
168  	0.0024683740	0.0000000000	0.0000000000	
169  	0.0030854674	0.0000000000	0.0000000000	
170  	0.0043196544	0.0000000000	0.0000000000	
171  	0.0021598272	0.0000000000	0.0000000000	
172  	0.0040111077	0.0000000000	0.0000000000	
173  	0.0077136686	0.0000000000	0.0000000000	
174  	0.0046282012	0.0000000000	0.0000000000	
175  	0.0055538414	0.0000000000	0.0000000000	
176  	0.0030854674	0.0000000000	0.0000000000	
177  	0.0064794816	0.0000000000	0.0000000000	
178  	0.0033940142	0.0000000000	0.0000000000	
179  	0.0037025609	0.0000000000	0.0000000000	
180  	0.0030854674	0.0000000000	0.0000000000	
181  	0.0015427337	0.0000000000	0.0000000000	
182  	0.0006170935	0.0000000000	0.0000000000	
183  	0.0021598272	0.0000000000	0.0000000000	
184  	0.0006170935	0.0000000000	0.0000000000	
185  	0.0009256402	0.0000000000	0.0000000000	
186  	0.0015427337	0.0000000000	0.0000000000	
187  	0.0030854674	0.0000000000	0.0000000000	
188  	0.0027769207	0.0000000000	0.0000000000	
189  	0.0015427337	0.0000000000	0.0000000000	
190  	0.0015427337	0.0000000000	0.0000000000	
191  	0.0009256402	0.0000000000	0.0000000000	
192  	0.0021598272	0.0000000000	0.0000000000	
193  	0.0006170935	0.0000000000	0.0000000000	
194  	0.0021598272	0.0000000000	0.0000000000	
195  	0.0030854674	0.0000000000	0.0000000000	
196  	0.0055538414	0.0000000000	0.0000000000	
197  	0.0052452947	0.0000000000	0.0000000000	
198  	0.0033940142	0.0000000000	0.0000000000	
199  	0.0033940142	0.0000000000	0.0000000000	
200  	0.0030854674	0.0000000000	0.0000000000	
201  	0.0033940142	0.0000000000	0.0000000000	
202  	0.0064794816	0.0000000000	0.0000000000	
203  	0.0052452947	0.0000000000	0.0000000000	
204  	0.0012341870	0.0000000000	0.0000000000	
205  	0.0033940142	0.0000000000	0.0000000000	
206  	0.0052452947	0.0000000000	0.0000000000	
207  	0.0061709349	0.0000000000	0.0000000000	
208  	0.0067880284	0.0000000000	0.0000000000	
209  	0.0083307621	0.0000000000	0.0000000000	
210  	0.0064794816	0.0000000000	0.0000000000	
211  	0.0104905893	0.0000000000	0.0000000000	
212  	0.0104905893	0.0000000000	0.0000000000	
213  	0.0089478556	0.0000000000	0.0000000000	
214  	0.0077136686	0.0000000000	0.0000000000	
215  	0.0104905893	0.0000000000	0.0000000000	
216  	0.0074051219	0.0000000000	0.0000000000	
217  	0.0092564023	0.0000000000	0.0000000000	
218  	0.0095649491	0.0000000000	0.0000000000	
219  	0.0080222154	0.0000000000	0.0000000000	
220  	0.0132675100	0.0000000000	0.0000000000	
221  	0.0169700710	0.0000000000	0.0000000000	
222  	0.0182042579	0.0000000000	0.0000000000	
223  	0.0157358840	0.0000000000	0.0000000000	
224  	0.0175871645	0.0000000000	0.0000000000	
225  	0.0132675100	0.0000000000	0.0000000000	
226  	0.0123418698	0.0000000000	0.0000000000	
227  	0.0126504165	0.0000000000	0.0000000000	
228  	0.0111076828	0.0000000000	0.0000000000	
229  	0.0188213514	0.0000000000	0.0000000000	
230  	0.0203640852	0.0000000000	0.0000000000	
231  	0.0256093798	0.0000000000	0.0000000000	
232  	0.0234495526	0.0000000000	0.0000000000	
233  	0.0151187905	0.0000000000	0.0000000000	
234  	0.0243751928	0.0000000000	0.0000000000	
235  	0.0259179266	0.0000000000	0.0000000000	
236  	0.0296204875	0.0000000000	0.0000000000	
237  	0.0345572354	0.0000000000	0.0000000000	
238  	0.0299290342	0.0000000000	0.0000000000	
239  	0.0249922863	0.0000000000	0.0000000000	
240  	0.0151187905	0.0000000000	0.0000000000	
241  	0.0074051219	0.0000000000	0.0000000000	
242  	0.0070965751	0.0000000000	0.0000000000	
243  	0.0037025609	0.0000000000	0.0000000000	
244  	0.0040111077	0.0000000000	0.0000000000	
245  	0.0043196544	0.0000000000	0.0000000000	
246  	0.0033940142	0.0000000000	0.0000000000	
247  	0.0018512805	0.0000000000	0.0000000000	
248  	0.0006170935	0.0000000000	0.0000000000	
249  	0.0009256402	0.0000000000	0.0000000000	
250  	0.0000000000	0.0000000000	0.0000000000	
251  	0.0000000000	0.0000000000	0.0000000000	
252  	0.0000000000	0.0000000000	0.0000000000	
253  	0.0000000000	0.0000000000	0.0000000000	
254  	0.0000000000	0.0000000000	0.0000000000	
255  	0.0000000000	0.0000000000	0.0000000000	
