Value	R           	G           	B           	
80   	0.0003189793	0.0039543058	0.0000000000	
81   	0.0000000000	0.0021968366	0.0000000000	
82   	0.0000000000	0.0015377856	0.0000000000	
83   	0.0000000000	0.0017574692	0.0000000000	
84   	0.0000000000	0.0004393673	0.0000000000	
85   	0.0000000000	0.0000000000	0.0000000000	
86   	0.0003189793	0.0000000000	0.0000000000	
87   	0.0000000000	0.0000000000	0.0000000000	
88   	0.0000000000	0.0000000000	0.0000000000	
89   	0.0000000000	0.0000000000	0.0000000000	
90   	0.0000000000	0.0000000000	0.0000000000	
91   	0.0000000000	0.0000000000	0.0000000000	
92   	0.0000000000	0.0000000000	0.0000000000	
93   	0.0000000000	0.0000000000	0.0000000000	
94   	0.0000000000	0.0000000000	0.0000000000	
95   	0.0000000000	0.0000000000	0.0000000000	
96   	0.0000000000	0.0000000000	0.0000000000	
97   	0.0000000000	0.0000000000	0.0000000000	
98   	0.0000000000	0.0000000000	0.0000000000	
99   	0.0000000000	0.0000000000	0.0000000000	
100  	0.0000000000	0.0000000000	0.0000000000	
101  	0.0000000000	0.0000000000	0.0000000000	
102  	0.0000000000	0.0000000000	0.0000000000	
103  	0.0000000000	0.0000000000	0.0000000000	
104  	0.0003189793	0.0000000000	0.0000000000	
105  	0.0000000000	0.0000000000	0.0000000000	
106  	0.0000000000	0.0000000000	0.0000000000	
107  	0.0000000000	0.0000000000	0.0000000000	
108  	0.0000000000	0.0000000000	0.0000000000	
109  	0.0000000000	0.0000000000	0.0000000000	
110  	0.0000000000	0.0000000000	0.0000000000	
111  	0.0000000000	0.0000000000	0.0000000000	
112  	0.0000000000	0.0000000000	0.0000000000	
113  	0.0000000000	0.0000000000	0.0000000000	
114  	0.0000000000	0.0000000000	0.0000000000	
115  	0.0000000000	0.0000000000	0.0000000000	
116  	0.0000000000	0.0000000000	0.0000000000	
117  	0.0000000000	0.0000000000	0.0000000000	
118  	0.0000000000	0.0000000000	0.0000000000	
119  	0.0003189793	0.0000000000	0.0000000000	
120  	0.0000000000	0.0000000000	0.0000000000	
121  	0.0000000000	0.0000000000	0.0000000000	
122  	0.0000000000	0.0000000000	0.0000000000	
123  	0.0000000000	0.0000000000	0.0000000000	
124  	0.0000000000	0.0000000000	0.0000000000	
125  	0.0000000000	0.0000000000	0.0000000000	
126  	0.0003189793	0.0000000000	0.0000000000	
127  	0.0000000000	0.0000000000	0.0000000000	
128  	0.0000000000	0.0000000000	0.0000000000	
129  	0.0000000000	0.0000000000	0.0000000000	
130  	0.0000000000	0.0000000000	0.0000000000	
131  	0.0000000000	0.0000000000	0.0000000000	
132  	0.0000000000	0.0000000000	0.0000000000	
133  	0.0000000000	0.0000000000	0.0000000000	
134  	0.0000000000	0.0000000000	0.0000000000	
135  	0.0000000000	0.0000000000	0.0000000000	
136  	0.0000000000	0.0000000000	0.0000000000	
137  	0.0000000000	0.0000000000	0.0000000000	
138  	0.0003189793	0.0000000000	0.0000000000	
139  	0.0000000000	0.0000000000	0.0000000000	
140  	0.0000000000	0.0000000000	0.0000000000	
141  	0.0003189793	0.0000000000	0.0000000000	
142  	0.0000000000	0.0000000000	0.0000000000	
143  	0.0000000000	0.0000000000	0.0000000000	
144  	0.0000000000	0.0000000000	0.0000000000	
145  	0.0003189793	0.0000000000	0.0000000000	
146  	0.0000000000	0.0000000000	0.0000000000	
147  	0.0000000000	0.0000000000	0.0000000000	
148  	0.0003189793	0.0000000000	0.0000000000	
149  	0.0019138756	0.0000000000	0.0000000000	
150  	0.0006379585	0.0000000000	0.0000000000	
151  	0.0000000000	0.0000000000	0.0000000000	
152  	0.0006379585	0.0000000000	0.0000000000	
153  	0.0012759171	0.0000000000	0.0000000000	
154  	0.0015948963	0.0000000000	0.0000000000	
155  	0.0019138756	0.0000000000	0.0000000000	
156  	0.0006379585	0.0000000000	0.0000000000	
157  	0.0003189793	0.0000000000	0.0000000000	
158  	0.0003189793	0.0000000000	0.0000000000	
159  	0.0000000000	0.0000000000	0.0000000000	
160  	0.0022328549	0.0000000000	0.0000000000	
161  	0.0006379585	0.0000000000	0.0000000000	
162  	0.0012759171	0.0000000000	0.0000000000	
163  	0.0000000000	0.0000000000	0.0000000000	
164  	0.0009569378	0.0000000000	0.0000000000	
165  	0.0012759171	0.0000000000	0.0000000000	
166  	0.0015948963	0.0000000000	0.0000000000	
167  	0.0012759171	0.0000000000	0.0000000000	
168  	0.0000000000	0.0000000000	0.0000000000	
169  	0.0006379585	0.0000000000	0.0000000000	
170  	0.0003189793	0.0000000000	0.0000000000	
171  	0.0000000000	0.0000000000	0.0000000000	
172  	0.0003189793	0.0000000000	0.0000000000	
173  	0.0012759171	0.0000000000	0.0000000000	
174  	0.0028708134	0.0000000000	0.0000000000	
175  	0.0003189793	0.0000000000	0.0000000000	
176  	0.0022328549	0.0000000000	0.0000000000	
177  	0.0025518341	0.0000000000	0.0000000000	
178  	0.0041467305	0.0000000000	0.0000000000	
179  	0.0028708134	0.0000000000	0.0000000000	
180  	0.0035087719	0.0000000000	0.0000000000	
181  	0.0038277512	0.0000000000	0.0000000000	
182  	0.0031897927	0.0000000000	0.0000000000	
183  	0.0028708134	0.0000000000	0.0000000000	
184  	0.0019138756	0.0000000000	0.0000000000	
185  	0.0028708134	0.0000000000	0.0000000000	
186  	0.0025518341	0.0000000000	0.0000000000	
187  	0.0031897927	0.0000000000	0.0000000000	
188  	0.0025518341	0.0000000000	0.0000000000	
189  	0.0009569378	0.0000000000	0.0000000000	
190  	0.0006379585	0.0000000000	0.0000000000	
191  	0.0022328549	0.0000000000	0.0000000000	
192  	0.0031897927	0.0000000000	0.0000000000	
193  	0.0060606061	0.0000000000	0.0000000000	
194  	0.0031897927	0.0000000000	0.0000000000	
195  	0.0054226475	0.0000000000	0.0000000000	
196  	0.0044657097	0.0000000000	0.0000000000	
197  	0.0073365231	0.0000000000	0.0000000000	
198  	0.0060606061	0.0000000000	0.0000000000	
199  	0.0047846890	0.0000000000	0.0000000000	
200  	0.0095693780	0.0000000000	0.0000000000	
201  	0.0086124402	0.0000000000	0.0000000000	
202  	0.0054226475	0.0000000000	0.0000000000	
203  	0.0044657097	0.0000000000	0.0000000000	
204  	0.0079744817	0.0000000000	0.0000000000	
205  	0.0121212121	0.0000000000	0.0000000000	
206  	0.0111642743	0.0000000000	0.0000000000	
207  	0.0248803828	0.0000000000	0.0000000000	
208  	0.0229665072	0.0000000000	0.0000000000	
209  	0.0185007974	0.0000000000	0.0000000000	
210  	0.0178628389	0.0000000000	0.0000000000	
211  	0.0133971292	0.0000000000	0.0000000000	
212  	0.0191387560	0.0000000000	0.0000000000	
213  	0.0229665072	0.0000000000	0.0000000000	
214  	0.0213716108	0.0000000000	0.0000000000	
215  	0.0169059011	0.0000000000	0.0000000000	
216  	0.0127591707	0.0000000000	0.0000000000	
217  	0.0121212121	0.0000000000	0.0000000000	
218  	0.0073365231	0.0000000000	0.0000000000	
219  	0.0076555024	0.0000000000	0.0000000000	
220  	0.0066985646	0.0000000000	0.0000000000	
221  	0.0089314195	0.0000000000	0.0000000000	
222  	0.0089314195	0.0000000000	0.0000000000	
223  	0.0070175439	0.0000000000	0.0000000000	
224  	0.0111642743	0.0000000000	0.0000000000	
225  	0.0130781499	0.0000000000	0.0000000000	
226  	0.0105263158	0.0000000000	0.0000000000	
227  	0.0178628389	0.0000000000	0.0000000000	
228  	0.0185007974	0.0000000000	0.0000000000	
229  	0.0204146730	0.0000000000	0.0000000000	
230  	0.0207336523	0.0000000000	0.0000000000	
231  	0.0242424242	0.0000000000	0.0000000000	
232  	0.0191387560	0.0000000000	0.0000000000	
233  	0.0239234450	0.0000000000	0.0000000000	
234  	0.0207336523	0.0000000000	0.0000000000	
235  	0.0140350877	0.0000000000	0.0000000000	
236  	0.0102073365	0.0000000000	0.0000000000	
237  	0.0169059011	0.0000000000	0.0000000000	
238  	0.0181818182	0.0000000000	0.0000000000	
239  	0.0143540670	0.0000000000	0.0000000000	
240  	0.0095693780	0.0000000000	0.0000000000	
241  	0.0066985646	0.0000000000	0.0000000000	
242  	0.0073365231	0.0000000000	0.0000000000	
243  	0.0031897927	0.0000000000	0.0000000000	
244  	0.0031897927	0.0000000000	0.0000000000	
245  	0.0019138756	0.0000000000	0.0000000000	
246  	0.0012759171	0.0000000000	0.0000000000	
247  	0.0000000000	0.0000000000	0.0000000000	
248  	0.0000000000	0.0000000000	0.0000000000	
249  	0.0000000000	0.0000000000	0.0000000000	
250  	0.0000000000	0.0000000000	0.0000000000	
251  	0.0000000000	0.0000000000	0.0000000000	
252  	0.0000000000	0.0000000000	0.0000000000	
253  	0.0000000000	0.0000000000	0.0000000000	
254  	0.0000000000	0.0000000000	0.0000000000	
255  	0.0000000000	0.0000000000	0.0000000000	
