Value	R           	G           	B           	
186  	0.0128052412	0.0000000000	0.0000000000	
187  	0.0065515188	0.0000000000	0.0000000000	
188  	0.0065515188	0.0000000000	0.0000000000	
189  	0.0032757594	0.0000000000	0.0000000000	
190  	0.0056581298	0.0000000000	0.0000000000	
191  	0.0053603335	0.0000000000	0.0000000000	
192  	0.0050625372	0.0000000000	0.0000000000	
193  	0.0035735557	0.0000000000	0.0000000000	
194  	0.0044669446	0.0000000000	0.0000000000	
195  	0.0032757594	0.0000000000	0.0000000000	
196  	0.0050625372	0.0000000000	0.0000000000	
197  	0.0083382966	0.0000000000	0.0000000000	
198  	0.0080405003	0.0000000000	0.0000000000	
199  	0.0089338892	0.0000000000	0.0000000000	
200  	0.0110184634	0.0000000000	0.0000000000	
201  	0.0116140560	0.0000000000	0.0000000000	
202  	0.0139964264	0.0000000000	0.0000000000	
203  	0.0101250744	0.0000000000	0.0000000000	
204  	0.0080405003	0.0000000000	0.0000000000	
205  	0.0083382966	0.0000000000	0.0000000000	
206  	0.0125074449	0.0000000000	0.0000000000	
207  	0.0166765932	0.0000000000	0.0000000000	
208  	0.0119118523	0.0000000000	0.0000000000	
209  	0.0169743895	0.0000000000	0.0000000000	
210  	0.0122096486	0.0000000000	0.0000000000	
211  	0.0134008338	0.0000000000	0.0000000000	
212  	0.0104228708	0.0000000000	0.0000000000	
213  	0.0089338892	0.0000000000	0.0000000000	
214  	0.0050625372	0.0000000000	0.0000000000	
215  	0.0092316855	0.0000000000	0.0000000000	
216  	0.0080405003	0.0000000000	0.0000000000	
217  	0.0083382966	0.0000000000	0.0000000000	
218  	0.0095294818	0.0000000000	0.0000000000	
219  	0.0101250744	0.0000000000	0.0000000000	
220  	0.0059559261	0.0000000000	0.0000000000	
221  	0.0086360929	0.0000000000	0.0000000000	
222  	0.0089338892	0.0000000000	0.0000000000	
223  	0.0089338892	0.0000000000	0.0000000000	
224  	0.0101250744	0.0000000000	0.0000000000	
225  	0.0089338892	0.0000000000	0.0000000000	
226  	0.0050625372	0.0000000000	0.0000000000	
227  	0.0017867778	0.0000000000	0.0000000000	
228  	0.0011911852	0.0000000000	0.0000000000	
229  	0.0002977963	0.0000000000	0.0000000000	
230  	0.0002977963	0.0000000000	0.0000000000	
231  	0.0000000000	0.0000000000	0.0000000000	
232  	0.0000000000	0.0000000000	0.0000000000	
233  	0.0000000000	0.0000000000	0.0000000000	
234  	0.0000000000	0.0000000000	0.0000000000	
235  	0.0000000000	0.0000000000	0.0000000000	
236  	0.0000000000	0.0000000000	0.0000000000	
237  	0.0000000000	0.0000000000	0.0000000000	
238  	0.0000000000	0.0000000000	0.0000000000	
239  	0.0000000000	0.0000000000	0.0000000000	
240  	0.0000000000	0.0000000000	0.0000000000	
241  	0.0000000000	0.0000000000	0.0000000000	
242  	0.0000000000	0.0000000000	0.0000000000	
243  	0.0000000000	0.0000000000	0.0000000000	
244  	0.0000000000	0.0000000000	0.0000000000	
245  	0.0000000000	0.0000000000	0.0000000000	
246  	0.0000000000	0.0000000000	0.0000000000	
247  	0.0000000000	0.0000000000	0.0000000000	
248  	0.0000000000	0.0000000000	0.0000000000	
249  	0.0000000000	0.0000000000	0.0000000000	
250  	0.0000000000	0.0000000000	0.0000000000	
251  	0.0000000000	0.0000000000	0.0000000000	
252  	0.0000000000	0.0000000000	0.0000000000	
253  	0.0000000000	0.0000000000	0.0000000000	
254  	0.0000000000	0.0000000000	0.0000000000	
255  	0.0000000000	0.0000000000	0.0000000000	
