Value	R           	G           	B           	
164  	0.0074294205	0.0000000000	0.0000000000	
165  	0.0080237741	0.0000000000	0.0000000000	
166  	0.0038632987	0.0000000000	0.0000000000	
167  	0.0059435364	0.0000000000	0.0000000000	
168  	0.0071322437	0.0000000000	0.0000000000	
169  	0.0053491828	0.0000000000	0.0000000000	
170  	0.0038632987	0.0000000000	0.0000000000	
171  	0.0032689450	0.0000000000	0.0000000000	
172  	0.0062407132	0.0000000000	0.0000000000	
173  	0.0023774146	0.0000000000	0.0000000000	
174  	0.0065378900	0.0000000000	0.0000000000	
175  	0.0059435364	0.0000000000	0.0000000000	
176  	0.0056463596	0.0000000000	0.0000000000	
177  	0.0029717682	0.0000000000	0.0000000000	
178  	0.0005943536	0.0000000000	0.0000000000	
179  	0.0047548291	0.0000000000	0.0000000000	
180  	0.0086181278	0.0000000000	0.0000000000	
181  	0.0068350669	0.0000000000	0.0000000000	
182  	0.0071322437	0.0000000000	0.0000000000	
183  	0.0112927192	0.0000000000	0.0000000000	
184  	0.0095096582	0.0000000000	0.0000000000	
185  	0.0092124814	0.0000000000	0.0000000000	
186  	0.0092124814	0.0000000000	0.0000000000	
187  	0.0065378900	0.0000000000	0.0000000000	
188  	0.0029717682	0.0000000000	0.0000000000	
189  	0.0026745914	0.0000000000	0.0000000000	
190  	0.0059435364	0.0000000000	0.0000000000	
191  	0.0029717682	0.0000000000	0.0000000000	
192  	0.0074294205	0.0000000000	0.0000000000	
193  	0.0083209510	0.0000000000	0.0000000000	
194  	0.0101040119	0.0000000000	0.0000000000	
195  	0.0104011887	0.0000000000	0.0000000000	
196  	0.0068350669	0.0000000000	0.0000000000	
197  	0.0109955423	0.0000000000	0.0000000000	
198  	0.0077265973	0.0000000000	0.0000000000	
199  	0.0124814264	0.0000000000	0.0000000000	
200  	0.0121842496	0.0000000000	0.0000000000	
201  	0.0074294205	0.0000000000	0.0000000000	
202  	0.0104011887	0.0000000000	0.0000000000	
203  	0.0098068351	0.0000000000	0.0000000000	
204  	0.0095096582	0.0000000000	0.0000000000	
205  	0.0059435364	0.0000000000	0.0000000000	
206  	0.0050520059	0.0000000000	0.0000000000	
207  	0.0044576523	0.0000000000	0.0000000000	
208  	0.0044576523	0.0000000000	0.0000000000	
209  	0.0089153046	0.0000000000	0.0000000000	
210  	0.0142644874	0.0000000000	0.0000000000	
211  	0.0175334324	0.0000000000	0.0000000000	
212  	0.0163447251	0.0000000000	0.0000000000	
213  	0.0109955423	0.0000000000	0.0000000000	
214  	0.0092124814	0.0000000000	0.0000000000	
215  	0.0104011887	0.0000000000	0.0000000000	
216  	0.0115898960	0.0000000000	0.0000000000	
217  	0.0071322437	0.0000000000	0.0000000000	
218  	0.0074294205	0.0000000000	0.0000000000	
219  	0.0053491828	0.0000000000	0.0000000000	
220  	0.0000000000	0.0000000000	0.0000000000	
221  	0.0002971768	0.0000000000	0.0000000000	
222  	0.0000000000	0.0000000000	0.0000000000	
223  	0.0000000000	0.0000000000	0.0000000000	
224  	0.0000000000	0.0000000000	0.0000000000	
225  	0.0000000000	0.0000000000	0.0000000000	
226  	0.0000000000	0.0000000000	0.0000000000	
227  	0.0000000000	0.0000000000	0.0000000000	
228  	0.0000000000	0.0000000000	0.0000000000	
229  	0.0000000000	0.0000000000	0.0000000000	
230  	0.0000000000	0.0000000000	0.0000000000	
231  	0.0000000000	0.0000000000	0.0000000000	
232  	0.0000000000	0.0000000000	0.0000000000	
233  	0.0000000000	0.0000000000	0.0000000000	
234  	0.0000000000	0.0000000000	0.0000000000	
235  	0.0000000000	0.0000000000	0.0000000000	
236  	0.0000000000	0.0000000000	0.0000000000	
237  	0.0000000000	0.0000000000	0.0000000000	
238  	0.0000000000	0.0000000000	0.0000000000	
239  	0.0000000000	0.0000000000	0.0000000000	
240  	0.0000000000	0.0000000000	0.0000000000	
241  	0.0000000000	0.0000000000	0.0000000000	
242  	0.0000000000	0.0000000000	0.0000000000	
243  	0.0000000000	0.0000000000	0.0000000000	
244  	0.0000000000	0.0000000000	0.0000000000	
245  	0.0000000000	0.0000000000	0.0000000000	
246  	0.0000000000	0.0000000000	0.0000000000	
247  	0.0000000000	0.0000000000	0.0000000000	
248  	0.0000000000	0.0000000000	0.0000000000	
249  	0.0000000000	0.0000000000	0.0000000000	
250  	0.0000000000	0.0000000000	0.0000000000	
251  	0.0000000000	0.0000000000	0.0000000000	
252  	0.0000000000	0.0000000000	0.0000000000	
253  	0.0000000000	0.0000000000	0.0000000000	
254  	0.0000000000	0.0000000000	0.0000000000	
255  	0.0000000000	0.0000000000	0.0000000000	
