Value	R           	G           	B           	
125  	0.0015817779	0.0000000000	0.0000000000	
126  	0.0018981335	0.0000000000	0.0000000000	
127  	0.0018981335	0.0000000000	0.0000000000	
128  	0.0037962670	0.0000000000	0.0000000000	
129  	0.0069598228	0.0000000000	0.0000000000	
130  	0.0072761784	0.0000000000	0.0000000000	
131  	0.0098070231	0.0000000000	0.0000000000	
132  	0.0082252452	0.0000000000	0.0000000000	
133  	0.0041126226	0.0000000000	0.0000000000	
134  	0.0047453338	0.0000000000	0.0000000000	
135  	0.0041126226	0.0000000000	0.0000000000	
136  	0.0022144891	0.0000000000	0.0000000000	
137  	0.0025308447	0.0000000000	0.0000000000	
138  	0.0015817779	0.0000000000	0.0000000000	
139  	0.0047453338	0.0000000000	0.0000000000	
140  	0.0098070231	0.0000000000	0.0000000000	
141  	0.0101233787	0.0000000000	0.0000000000	
142  	0.0104397343	0.0000000000	0.0000000000	
143  	0.0088579563	0.0000000000	0.0000000000	
144  	0.0088579563	0.0000000000	0.0000000000	
145  	0.0069598228	0.0000000000	0.0000000000	
146  	0.0028472003	0.0000000000	0.0000000000	
147  	0.0047453338	0.0000000000	0.0000000000	
148  	0.0072761784	0.0000000000	0.0000000000	
149  	0.0091743119	0.0000000000	0.0000000000	
150  	0.0082252452	0.0000000000	0.0000000000	
151  	0.0117051566	0.0000000000	0.0000000000	
152  	0.0082252452	0.0000000000	0.0000000000	
153  	0.0120215122	0.0000000000	0.0000000000	
154  	0.0183486239	0.0000000000	0.0000000000	
155  	0.0120215122	0.0000000000	0.0000000000	
156  	0.0145523568	0.0000000000	0.0000000000	
157  	0.0183486239	0.0000000000	0.0000000000	
158  	0.0161341348	0.0000000000	0.0000000000	
159  	0.0151850680	0.0000000000	0.0000000000	
160  	0.0117051566	0.0000000000	0.0000000000	
161  	0.0164504904	0.0000000000	0.0000000000	
162  	0.0234103132	0.0000000000	0.0000000000	
163  	0.0173995571	0.0000000000	0.0000000000	
164  	0.0272065802	0.0000000000	0.0000000000	
165  	0.0306864916	0.0000000000	0.0000000000	
166  	0.0281556469	0.0000000000	0.0000000000	
167  	0.0303701360	0.0000000000	0.0000000000	
168  	0.0256248023	0.0000000000	0.0000000000	
169  	0.0180322683	0.0000000000	0.0000000000	
170  	0.0139196457	0.0000000000	0.0000000000	
171  	0.0136032901	0.0000000000	0.0000000000	
172  	0.0117051566	0.0000000000	0.0000000000	
173  	0.0113888010	0.0000000000	0.0000000000	
174  	0.0072761784	0.0000000000	0.0000000000	
175  	0.0028472003	0.0000000000	0.0000000000	
176  	0.0041126226	0.0000000000	0.0000000000	
177  	0.0025308447	0.0000000000	0.0000000000	
178  	0.0015817779	0.0000000000	0.0000000000	
179  	0.0003163556	0.0000000000	0.0000000000	
180  	0.0003163556	0.0000000000	0.0000000000	
181  	0.0000000000	0.0000000000	0.0000000000	
182  	0.0000000000	0.0000000000	0.0000000000	
183  	0.0000000000	0.0000000000	0.0000000000	
184  	0.0000000000	0.0000000000	0.0000000000	
185  	0.0000000000	0.0000000000	0.0000000000	
186  	0.0000000000	0.0000000000	0.0000000000	
187  	0.0000000000	0.0000000000	0.0000000000	
188  	0.0000000000	0.0000000000	0.0000000000	
189  	0.0000000000	0.0000000000	0.0000000000	
190  	0.0000000000	0.0000000000	0.0000000000	
191  	0.0000000000	0.0000000000	0.0000000000	
192  	0.0000000000	0.0000000000	0.0000000000	
193  	0.0000000000	0.0000000000	0.0000000000	
194  	0.0000000000	0.0000000000	0.0000000000	
195  	0.0000000000	0.0000000000	0.0000000000	
196  	0.0000000000	0.0000000000	0.0000000000	
197  	0.0000000000	0.0000000000	0.0000000000	
198  	0.0000000000	0.0000000000	0.0000000000	
199  	0.0000000000	0.0000000000	0.0000000000	
200  	0.0000000000	0.0000000000	0.0000000000	
201  	0.0000000000	0.0000000000	0.0000000000	
202  	0.0000000000	0.0000000000	0.0000000000	
203  	0.0000000000	0.0000000000	0.0000000000	
204  	0.0000000000	0.0000000000	0.0000000000	
205  	0.0000000000	0.0000000000	0.0000000000	
206  	0.0000000000	0.0000000000	0.0000000000	
207  	0.0000000000	0.0000000000	0.0000000000	
208  	0.0000000000	0.0000000000	0.0000000000	
209  	0.0000000000	0.0000000000	0.0000000000	
210  	0.0000000000	0.0000000000	0.0000000000	
211  	0.0000000000	0.0000000000	0.0000000000	
212  	0.0000000000	0.0000000000	0.0000000000	
213  	0.0000000000	0.0000000000	0.0000000000	
214  	0.0000000000	0.0000000000	0.0000000000	
215  	0.0000000000	0.0000000000	0.0000000000	
216  	0.0000000000	0.0000000000	0.0000000000	
217  	0.0000000000	0.0000000000	0.0000000000	
218  	0.0000000000	0.0000000000	0.0000000000	
219  	0.0000000000	0.0000000000	0.0000000000	
220  	0.0000000000	0.0000000000	0.0000000000	
221  	0.0000000000	0.0000000000	0.0000000000	
222  	0.0000000000	0.0000000000	0.0000000000	
223  	0.0000000000	0.0000000000	0.0000000000	
224  	0.0000000000	0.0000000000	0.0000000000	
225  	0.0000000000	0.0000000000	0.0000000000	
226  	0.0000000000	0.0000000000	0.0000000000	
227  	0.0000000000	0.0000000000	0.0000000000	
228  	0.0000000000	0.0000000000	0.0000000000	
229  	0.0000000000	0.0000000000	0.0000000000	
230  	0.0000000000	0.0000000000	0.0000000000	
231  	0.0000000000	0.0000000000	0.0000000000	
232  	0.0000000000	0.0000000000	0.0000000000	
233  	0.0000000000	0.0000000000	0.0000000000	
234  	0.0000000000	0.0000000000	0.0000000000	
235  	0.0000000000	0.0000000000	0.0000000000	
236  	0.0000000000	0.0000000000	0.0000000000	
237  	0.0000000000	0.0000000000	0.0000000000	
238  	0.0000000000	0.0000000000	0.0000000000	
239  	0.0000000000	0.0000000000	0.0000000000	
240  	0.0000000000	0.0000000000	0.0000000000	
241  	0.0000000000	0.0000000000	0.0000000000	
242  	0.0000000000	0.0000000000	0.0000000000	
243  	0.0000000000	0.0000000000	0.0000000000	
244  	0.0000000000	0.0000000000	0.0000000000	
245  	0.0000000000	0.0000000000	0.0000000000	
246  	0.0000000000	0.0000000000	0.0000000000	
247  	0.0000000000	0.0000000000	0.0000000000	
248  	0.0000000000	0.0000000000	0.0000000000	
249  	0.0000000000	0.0000000000	0.0000000000	
250  	0.0000000000	0.0000000000	0.0000000000	
251  	0.0000000000	0.0000000000	0.0000000000	
252  	0.0000000000	0.0000000000	0.0000000000	
253  	0.0000000000	0.0000000000	0.0000000000	
254  	0.0000000000	0.0000000000	0.0000000000	
255  	0.0000000000	0.0000000000	0.0000000000	
